r_cm,r_mm,T_hev_z1.0mm,flux_raw_z1.0mm,flux_norm_z1.0mm
0.06402805611222445,0.6402805611222445,0.362525403695497,1.7770999175840973e+18,0.7032126570049707
0.06432865731462925,0.6432865731462925,0.36213947033548316,1.7695446100356677e+18,0.7002229613536177
0.06462925851703406,0.6462925851703406,0.361749928690902,1.76194311981817e+18,0.69721499085058
0.06492985971943888,0.6492985971943888,0.3613567358352539,1.7542952425311462e+18,0.6941886646129606
0.06523046092184369,0.6523046092184369,0.36095984795527064,1.7466007709902502e+18,0.6911439006562561
0.06553106212424849,0.6553106212424848,0.36055922032653104,1.738859495171951e+18,0.6880806158724747
0.0658316633266533,0.658316633266533,0.3601548072882183,1.731071202156688e+18,0.6849987260076426
0.06613226452905811,0.6613226452905812,0.3597465622169712,1.723235676070207e+18,0.6818981456385901
0.06643286573146293,0.6643286573146292,0.3593344374998071,1.7153526980233462e+18,0.6787787881491244
0.06673346693386774,0.6673346693386774,0.35891838450605507,1.707422046049802e+18,0.6756405657054031
0.06703406813627254,0.6703406813627254,0.35849835355827286,1.6994434950421292e+18,0.6724833892306088
0.06733466933867735,0.6733466933867736,0.358074293902095,1.6914168166857664e+18,0.6693071683788429
0.06763527054108216,0.6763527054108216,0.35764615367496483,1.6833417793910177e+18,0.6661118115082094
0.06793587174348698,0.6793587174348698,0.3572138798736998,1.6752181482229023e+18,0.6628972256530568
0.06823647294589177,0.6823647294589177,0.3567774183208408,1.667045684828863e+18,0.6596633164953708
0.06853707414829659,0.6853707414829658,0.35633671362972097,1.6588241473640763e+18,0.6564099883352197
0.0688376753507014,0.688376753507014,0.355891709168212,1.6505532904145958e+18,0.6531371440603412
0.06913827655310621,0.6913827655310621,0.35544234702106015,1.6422328649177395e+18,0.649844685114639
0.06943887775551102,0.6943887775551103,0.3549885679507755,1.6338626180801736e+18,0.6465325114657684
0.06973947895791582,0.6973947895791582,0.3545303113569825,1.6254422932931515e+18,0.643200521571595
0.07004008016032064,0.7004008016032064,0.3540675152341699,1.616971630045008e+18,0.6398486123455683
0.07034068136272545,0.7034068136272544,0.35360011612776177,1.6084503638307612e+18,0.6364766791209506
0.07064128256513026,0.7064128256513026,0.35312804908842516,1.5998782260586596e+18,0.6330846156138367
0.07094188376753506,0.7094188376753506,0.352651247624533,1.5912549439536092e+18,0.6296723138849392
0.07124248496993987,0.7124248496993988,0.35216964365268355,1.58258024045723e+18,0.6262396643000402
0.07154308617234469,0.7154308617234468,0.351683167446191,1.5738538341245786e+18,0.6227865554891235
0.0718436873747495,0.718436873747495,0.3511917475814322,1.5650754390171715e+18,0.6193128743040435
0.07214428857715431,0.7214428857715431,0.35069531088195444,1.556244764592373e+18,0.6158185057747543
0.07244488977955911,0.7244488977955911,0.35019378236021614,1.5473615155887416e+18,0.6123033330639408
0.07274549098196392,0.7274549098196392,0.3496870851568528,1.5384253919074163e+18,0.6087672374200827
0.07304609218436874,0.7304609218436874,0.3491751404773277,1.529436088489139e+18,0.6052100981287905
0.07334669338677355,0.7334669338677355,0.3486578675258344,1.5203932951868042e+18,0.6016317924623727
0.07364729458917835,0.7364729458917835,0.3481351834363128,1.5112966966334364e+18,0.5980321956275939
0.07394789579158316,0.7394789579158316,0.3476070032004072,1.5021459721051e+18,0.5944111807114265
0.07424849699398797,0.7424849699398797,0.34707323959222053,1.492940795378817e+18,0.5907686186248277
0.07454909819639279,0.7454909819639278,0.3465338030896797,1.4836808345850895e+18,0.5871043780443815
0.0748496993987976,0.748496993987976,0.34598860179232344,1.4743657520547036e+18,0.5834183253516785
0.0751503006012024,0.751503006012024,0.3454375413353267,1.4649952041597755e+18,0.5797103245704153
0.07545090180360721,0.7545090180360721,0.34488052479953346,1.4555688411484467e+18,0.5759802373009828
0.07575150300601202,0.7575150300601202,0.34431745261729063,1.4460863069732413e+18,0.572227922652546
0.07605210420841683,0.7605210420841684,0.3437482224738252,1.4365472391124516e+18,0.5684532371723644
0.07635270541082163,0.7635270541082163,0.34317272920392056,1.4269512683844342e+18,0.5646560347723076
0.07665330661322645,0.7665330661322645,0.34259086468361505,1.4172980187543967e+18,0.5608361666523994
0.07695390781563126,0.7695390781563126,0.3420025177166228,1.4075871071331812e+18,0.5569934812211947
0.07725450901803607,0.7725450901803608,0.34140757391517196,1.3978181431677722e+18,0.553127824012882
