r_cm,r_mm,T_hev_z0.5mm,flux_raw_z0.5mm,flux_norm_z0.5mm,T_hev_z1.0mm,flux_raw_z1.0mm,flux_norm_z1.0mm,T_hev_z1.5mm,flux_raw_z1.5mm,flux_norm_z1.5mm
0.08933933933933934,0.8933933933933934,0.5709297824143281,1.093172910979357e+19,0.9606398205823026,0.39752105384663433,2.5692041076625295e+18,0.6918565240962881,0.0,0.0,0.0
0.08948948948948948,0.8948948948948948,0.5709090922416542,1.0930144557190072e+19,0.9605005759748447,0.3973589372906375,2.565015591903699e+18,0.6907286059424191,0.0,0.0,0.0
0.08963963963963964,0.8963963963963963,0.5708883579018182,1.0928556794872326e+19,0.9603610493096001,0.3971962463988924,2.5608173880243676e+18,0.6895980788913613,0.0,0.0,0.0
0.08978978978978978,0.8978978978978979,0.570867579340821,1.0926965819798895e+19,0.9602212403192985,0.39703297850654146,2.5566094777843256e+18,0.6884649380312396,0.0,0.0,0.0
0.08993993993993994,0.8993993993993994,0.570846756504511,1.0925371628920695e+19,0.9600811487359975,0.39686913092788706,2.5523918428517315e+18,0.6873291784255046,0.0,0.0,0.0
0.09009009009009009,0.9009009009009008,0.5708258893385849,1.0923774219181031e+19,0.9599407742910863,0.396704700956174,2.5481644648024187e+18,0.6861907951127442,0.0,0.0,0.0
0.09024024024024023,0.9024024024024023,0.570804977788586,1.0922173587515503e+19,0.9598001167152767,0.39653968586337146,2.5439273251192515e+18,0.685049783106511,0.0,0.0,0.0
0.09039039039039039,0.9039039039039038,0.5707840217999047,1.092056973085206e+19,0.959659175738608,0.3963740828999493,2.539680405191405e+18,0.6839061373951283,0.0,0.0,0.0
0.09054054054054053,0.9054054054054053,0.5707630213177779,1.0918962646110945e+19,0.9595179510904432,0.39620788929465334,2.5354236863136916e+18,0.6827598529415084,0.0,0.0,0.0
0.09069069069069069,0.9069069069069069,0.5707419762872886,1.0917352330204721e+19,0.9593764424994693,0.39604110225427575,2.531157149685824e+18,0.6816109246829546,0.0,0.0,0.0
0.09084084084084083,0.9084084084084083,0.5707208866533651,1.0915738780038185e+19,0.9592346496936913,0.3958737189634241,2.526880776411721e+18,0.680459347530974,0.0,0.0,0.0
0.09099099099099099,0.9099099099099099,0.5706997523607814,1.0914121992508443e+19,0.9590925724004385,0.3957057365842874,2.522594547498809e+18,0.679305116371089,0.0,0.0,0.0
0.09114114114114114,0.9114114114114114,0.570678573354156,1.0912501964504805e+19,0.9589502103463553,0.39553715225639635,2.5182984438572385e+18,0.6781482260626275,0.0,0.0,0.0
0.0912912912912913,0.912912912912913,0.5706573495779518,1.0910878692908829e+19,0.9588075632574041,0.3953679630963834,2.5139924462991887e+18,0.6769886714385343,0.0,0.0,0.0
0.09144144144144144,0.9144144144144144,0.570636080976476,1.0909252174594292e+19,0.9586646308588642,0.39519816619773823,2.509676535538112e+18,0.6758264473051683,0.0,0.0,0.0
0.09159159159159158,0.9159159159159158,0.5706147674938793,1.0907622406427163e+19,0.9585214128753287,0.39502775863055967,2.5053506921879716e+18,0.6746615484420975,0.0,0.0,0.0
0.09174174174174174,0.9174174174174174,0.5705934090741556,1.09059893852656e+19,0.9583779090307041,0.39485673744130506,2.501014896762496e+18,0.6734939696018972,0.0,0.0,0.0
0.09189189189189188,0.9189189189189189,0.5705720056611415,1.090435310795992e+19,0.9582341190482078,0.39468509965253484,2.4966691296743854e+18,0.6723237055099378,0.0,0.0,0.0
0.09204204204204204,0.9204204204204204,0.5705505571985162,1.0902713571352599e+19,0.9580900426503683,0.3945128422626556,2.492313371234559e+18,0.6711507508641805,0.0,0.0,0.0
0.09219219219219218,0.9219219219219219,0.5705290636298008,1.0901070772278247e+19,0.9579456795590232,0.394339962245657,2.4879476016513336e+18,0.6699751003349574,0.0,0.0,0.0
0.09234234234234234,0.9234234234234234,0.570507524898358,1.0899424707563602e+19,0.9578010294953175,0.39416645655084764,2.4835718010296556e+18,0.6687967485647639,0.0,0.0,0.0
0.09249249249249249,0.9249249249249248,0.5704859409473912,1.0897775374027469e+19,0.9576560921797,0.393992322102585,2.4791859493702595e+18,0.6676156901680325,0.0,0.0,0.0
0.09264264264264264,0.9264264264264265,0.5704643117199453,1.0896122768480786e+19,0.9575108673319277,0.3938175558000051,2.4747900265689206e+18,0.6664319197309313,0.0,0.0,0.0
0.09279279279279279,0.9279279279279279,0.570442637158905,1.0894466887726553e+19,0.9573653546710599,0.3936421545167427,2.47038401241554e+18,0.6652454318111177,0.0,0.0,0.0
0.09294294294294293,0.9294294294294293,0.570420917206995,1.0892807728559804e+19,0.9572195539154562,0.39346611510065327,2.465967886593371e+18,0.6640562209375304,0.0,0.0,0.0
0.09309309309309309,0.9309309309309309,0.5703991518067794,1.089114528776763e+19,0.957073464782778,0.393289434373528,2.461541628678159e+18,0.6628642816101569,0.0,0.0,0.0
0.09324324324324323,0.9324324324324323,0.5703773409006614,1.0889479562129136e+19,0.956927086989985,0.39311210913080474,2.457105218137266e+18,0.661669608299799,0.0,0.0,0.0
0.09339339339339339,0.9339339339339339,0.5703554844308829,1.0887810548415443e+19,0.9567804202533353,0.3929341361412774,2.452658634328851e+18,0.660472195447851,0.0,0.0,0.0
0.09354354354354354,0.9354354354354354,0.5703335823395239,1.0886138243389655e+19,0.9566334642883826,0.3927555121467973,2.4482018565009423e+18,0.6592720374660502,0.0,0.0,0.0
0.0936936936936937,0.9369369369369369,0.5703116345685023,1.0884462643806865e+19,0.9564862188099763,0.39257623386197515,2.443734863790624e+18,0.6580691287362583,0.0,0.0,0.0
0.09384384384384384,0.9384384384384383,0.5702896410595728,1.0882783746414084e+19,0.9563386835322559,0.39239629797387177,2.439257635223031e+18,0.6568634636101903,0.0,0.0,0.0
0.093993993993994,0.93993993993994,0.5702676017543277,1.0881101547950307e+19,0.9561908581686565,0.39221570114169335,2.434770149710559e+18,0.6556550364092018,0.0,0.0,0.0
0.09414414414414414,0.9414414414414414,0.5702455165941953,1.0879416045146444e+19,0.9560427424319022,0.3920344399964754,2.430272386051897e+18,0.6544438414240279,0.0,0.0,0.0
0.09429429429429428,0.9429429429429428,0.5702233855204402,1.0877727234725294e+19,0.9558943360340052,0.39185251114076375,2.425764322931075e+18,0.6532298729145287,0.0,0.0,0.0
0.09444444444444444,0.9444444444444444,0.5702012084741621,1.0876035113401557e+19,0.9557456386862653,0.3916699111482929,2.4212459389165665e+18,0.6520131251094451,0.0,0.0,0.0
0.09459459459459459,0.9459459459459458,0.5701789853962966,1.0874339677881821e+19,0.9555966500992695,0.39148663656365806,2.4167172124603223e+18,0.6507935922061404,0.0,0.0,0.0
0.09474474474474474,0.9474474474474475,0.5701567162276133,1.0872640924864506e+19,0.9554473699828875,0.3913026839019827,2.4121781218968105e+18,0.6495712683703411,0.0,0.0,0.0
0.09489489489489489,0.9489489489489489,0.5701344009087165,1.0870938851039891e+19,0.9552977980462731,0.39111804964858193,2.407628645442058e+18,0.6483461477358787,0.0,0.0,0.0
0.09504504504504505,0.9504504504504505,0.5701120393800441,1.086923345309008e+19,0.9551479339978619,0.39093273025861897,2.403068761192628e+18,0.6471182244044147,0.0,0.0,0.0
0.09519519519519519,0.9519519519519519,0.5700896315818673,1.0867524727688968e+19,0.9549977775453682,0.39074672215676004,2.3984984471246756e+18,0.645887492445186,0.0,0.0,0.0
0.09534534534534535,0.9534534534534534,0.5700671774542906,1.0865812671502254e+19,0.954847328395786,0.3905600217368204,2.3939176810928963e+18,0.6446539458947218,0.0,0.0,0.0
0.09549549549549549,0.954954954954955,0.5700446769372507,1.0864097281187418e+19,0.9546965862553869,0.39037262536140793,2.389326440829525e+18,0.6434175787565746,0.0,0.0,0.0
0.09564564564564564,0.9564564564564564,0.570022129970516,1.0862378553393652e+19,0.9545455508297145,0.3901845293615602,2.3847247039433027e+18,0.6421783850010406,0.0,0.0,0.0
0.0957957957957958,0.9579579579579579,0.5699995364936873,1.0860656484761944e+19,0.9543942218235912,0.3899957300363766,2.380112447918435e+18,0.6409363585648808,0.0,0.0,0.0
0.09594594594594594,0.9594594594594594,0.5699768964461956,1.0858931071924965e+19,0.9542425989411086,0.3898062236526449,2.375489650113524e+18,0.6396914933510325,0.0,0.0,0.0
0.0960960960960961,0.960960960960961,0.5699542097673034,1.085720231150711e+19,0.9540906818856311,0.3896160064444608,2.3708562877604823e+18,0.6384437832283164,0.0,0.0,0.0
0.09624624624624624,0.9624624624624624,0.5699314763961026,1.0855470200124445e+19,0.953938470359791,0.38942507461284587,2.3662123379634954e+18,0.6371932220311587,0.0,0.0,0.0
0.0963963963963964,0.963963963963964,0.5699086962715154,1.0853734734384708e+19,0.953785964065489,0.3892334243253542,2.361557777697868e+18,0.6359398035592788,0.0,0.0,0.0
0.09654654654654654,0.9654654654654654,0.569885869332293,1.0851995910887293e+19,0.9536331627038924,0.38904105171567827,2.35689258380896e+18,0.6346835215774042,0.0,0.0,0.0
0.0966966966966967,0.9669669669669669,0.5698629955170158,1.0850253726223254e+19,0.9534800659754358,0.3888479528832446,2.3522167330110157e+18,0.6334243698149535,0.0,0.0,0.0
0.09684684684684684,0.9684684684684685,0.5698400747640918,1.08485081769752e+19,0.9533266735798115,0.38865412389280696,2.347530201886065e+18,0.6321623419657425,0.0,0.0,0.0
0.09699699699699699,0.9699699699699699,0.5698171070117577,1.0846759259717394e+19,0.9531729852159783,0.38845956077403054,2.342832966882742e+18,0.6308974316876644,0.0,0.0,0.0
0.09714714714714714,0.9714714714714714,0.5697940921980771,1.0845006971015664e+19,0.9530190005821538,0.3882642595210708,2.3381250043151094e+18,0.6296296326023746,0.0,0.0,0.0
0.09729729729729729,0.9729729729729729,0.5697710302609407,1.0843251307427391e+19,0.9528647193758139,0.38806821609214803,2.33340629036153e+18,0.6283589382949852,0.0,0.0,0.0
0.09744744744744745,0.9744744744744744,0.5697479211380656,1.0841492265501514e+19,0.9527101412936917,0.38787142640911015,2.328676801063384e+18,0.6270853423137213,0.0,0.0,0.0
0.09759759759759759,0.9759759759759759,0.5697247647669951,1.08397298417785e+19,0.9525552660317763,0.38767388635699424,2.323936512323915e+18,0.6258088381696089,0.0,0.0,0.0
0.09774774774774775,0.9774774774774775,0.5697015610850976,1.0837964032790307e+19,0.9524000932853093,0.3874755917835788,2.3191853999069906e+18,0.6245294193361419,0.0,0.0,0.0
0.09789789789789789,0.9789789789789789,0.5696783100295671,1.083619483506042e+19,0.9522446227487874,0.38727653849892857,2.3144234394358374e+18,0.6232470792489414,0.0,0.0,0.0
0.09804804804804805,0.9804804804804805,0.5696550115374217,1.0834422245103766e+19,0.9520888541159549,0.3870767222749333,2.3096506063917937e+18,0.6219618113054193,0.0,0.0,0.0
0.0981981981981982,0.9819819819819819,0.5696316655455038,1.0832646259426746e+19,0.9519327870798078,0.3868761388448392,2.3048668761130284e+18,0.6206736088644338,0.0,0.0,0.0
0.09834834834834834,0.9834834834834834,0.5696082719904793,1.0830866874527191e+19,0.9517764213325882,0.38667478390277304,2.3000722237932503e+18,0.6193824652459419,0.0,0.0,0.0
0.0984984984984985,0.984984984984985,0.5695848308088372,1.0829084086894352e+19,0.9516197565657846,0.3864726531032586,2.2952666244803988e+18,0.6180883737306462,0.0,0.0,0.0
0.09864864864864864,0.9864864864864864,0.5695613419368891,1.082729789300889e+19,0.9514627924701303,0.3862697420607242,2.2904500530752794e+18,0.6167913275596281,0.0,0.0,0.0
0.0987987987987988,0.987987987987988,0.5695378053107691,1.082550828934285e+19,0.9513055287356019,0.3860660463490067,2.2856224843302932e+18,0.6154913199340056,0.0,0.0,0.0
0.09894894894894894,0.9894894894894894,0.5695142208664323,1.082371527235961e+19,0.9511479650514143,0.3858615615008411,2.2807838928479782e+18,0.61418834401454,0.0,0.0,0.0
0.0990990990990991,0.990990990990991,0.5694905885396554,1.0821918838513936e+19,0.9509901011060253,0.38565628300734905,2.2759342530797143e+18,0.6128823929212877,0.0,0.0,0.0
0.09924924924924924,0.9924924924924925,0.5694669082660356,1.0820118984251904e+19,0.9508319365871292,0.385450206317514,2.2710735393242788e+18,0.6115734597332109,0.0,0.0,0.0
0.0993993993993994,0.993993993993994,0.5694431799809904,1.0818315706010898e+19,0.9506734711816566,0.38524332683764834,2.2662017257263964e+18,0.6102615374877874,0.0,0.0,0.0
0.09954954954954955,0.9954954954954954,0.5694194036197567,1.08165090002196e+19,0.9505147045757734,0.3850356399308578,2.2613187862754004e+18,0.6089466191806497,0.0,0.0,0.0
0.09969969969969969,0.996996996996997,0.5693955791173907,1.0814698863297944e+19,0.9503556364548763,0.38482714091648756,2.2564246948036575e+18,0.6076286977651613,0.0,0.0,0.0
0.09984984984984985,0.9984984984984985,0.5693717064087673,1.0812885291657148e+19,0.950196266503597,0.3846178250695687,2.251519424985186e+18,0.6063077661520441,0.0,0.0,0.0
0.09999999999999999,0.9999999999999999,0.5693477854285796,1.0811068281699645e+19,0.9500365944057942,0.38440768762024885,2.2466029503340933e+18,0.6049838172089579,0.0,0.0,0.0
0.10015015015015015,1.0015015015015014,0.569323816111338,1.080924782981908e+19,0.9498766198445552,0.38419672375321834,2.2416752442031066e+18,0.6036568437601048,0.0,0.0,0.0
0.1003003003003003,1.0030030030030028,0.5692997983913706,1.080742393240032e+19,0.949716342502195,0.3839849286071229,2.23673627978199e+18,0.6023268385858028,0.0,0.0,0.0
0.10045045045045045,1.0045045045045045,0.5692757322028213,1.0805596585819365e+19,0.9495557620602503,0.38377229727397116,2.2317860300960358e+18,0.6009937944220798,0.0,0.0,0.0
0.1006006006006006,1.0060060060060059,0.5692516174796511,1.0803765786443424e+19,0.9493948781994848,0.38355882479852765,2.2268244680044385e+18,0.5996577039602349,0.0,0.0,0.0
