time_ns,E_marshak,E_gold_loss,E_wall_gold_loss,E_vacuum_loss,E_Be_loss,E_Be_wall_loss,E_Cu_loss,E_Cu_wall_loss
0.12074074074074075,0.19779134722503813,0.19373873370961608,0.0006374200032363534,0.19355695365162323,0.19290064776675672,0.0018307233219725563,0.1935287691339628,0.00096130137304512
0.12373373373373374,0.20424275107140547,0.2001128038204257,0.0006682612173246453,0.19991178193591522,0.19922381154805455,0.0019488737346718987,0.19989955761160572,0.0009991445960355408
0.12672672672672675,0.210634670094738,0.20643072014952366,0.0006980109297932852,0.20620886810120012,0.2054921842695897,0.0020613730100822996,0.20621367918524583,0.0010362848213829748
0.12971971971971974,0.21775329507830143,0.21347840675840551,0.0007268421483154813,0.21323452326280096,0.2124921080967011,0.0021693678786098417,0.21317122233816604,0.0012449922966866964
0.13271271271271273,0.22554713837125612,0.22116117196263946,0.0008372611703278288,0.22093479931077842,0.2201687027984347,0.0022766512780881235,0.22077410868261327,0.0013549383261968698
0.13570570570570573,0.23315044970197973,0.22863602838635042,0.0009011981741193627,0.2284274650834224,0.22765082109466556,0.0023853557270942386,0.22828227327810674,0.0013920792811080685
0.13869869869869872,0.24057032290857822,0.23597169928111322,0.0009297386668231523,0.23572031581134223,0.23494587434228192,0.0024936853503611245,0.23561908084460265,0.0014800571820116693
0.1416916916916917,0.2478706726541504,0.24319521968429192,0.0009815935486007545,0.2428940048259742,0.242121858548269,0.0026006462520939268,0.24280769083964368,0.001562619925647502
0.1446846846846847,0.255088092161422,0.2503240592950352,0.001030466899282224,0.24998715755303258,0.24921769499530036,0.0027059431059602026,0.24991666699889248,0.0016409905673983776
0.1476776776776777,0.2636126542553963,0.2587630448544739,0.0010770745215264819,0.2583896949679443,0.2576241766098805,0.0028095813993748485,0.2583385349424957,0.0017160456704204121
0.1506706706706707,0.2733595512033242,0.26842499102046624,0.0011232088596859987,0.26801229680894745,0.2672517214057252,0.0029159506142148474,0.26798378936050266,0.0017906853317035997
0.15366366366366369,0.2828083835468926,0.2777341579741183,0.0012685871129395254,0.2773273215135966,0.2762930404925285,0.00358553366641007,0.27732504640287914,0.001866556715663541
0.15665665665665668,0.2926188936209358,0.2873820070170991,0.0013571460644116727,0.2869946361276074,0.2855877702213241,0.00393856299293125,0.28691001214718365,0.002166329267491129
0.15964964964964967,0.30285470926088554,0.2975089105279115,0.0014033953922413822,0.29708125928526247,0.29552807148591176,0.00424412624784573,0.2968775912265878,0.0023376260951006433
0.16264264264264267,0.3128566877170766,0.30735395277516303,0.0015870404096047712,0.3069119078657096,0.3052851858162626,0.004530018257592767,0.3066991415361542,0.002489109171371017
0.16563563563563566,0.3226599552751205,0.3169638396947697,0.0017047772529122783,0.3165242768994554,0.31485331405721084,0.004801575962562226,0.3163434082834732,0.0026296374101090134
0.16862862862862865,0.3323294575210548,0.3265039509351312,0.0017739587367015099,0.3260043586742419,0.32429322286776774,0.00506145079843042,0.32586103001713324,0.0027624575666281635
0.17162162162162165,0.34271193874512845,0.3367712914093167,0.0018711438131428682,0.336200579702333,0.3344526162872195,0.0053117141074821754,0.33609652478411706,0.0028893732360980927
0.17461461461461464,0.3537699967439312,0.34769946184775946,0.0019642709398680932,0.34707232984256725,0.3452909868795238,0.005558584042081028,0.34701002713015616,0.0030132956860788452
0.17760760760760763,0.3646131803603826,0.3584125227934094,0.0020551327711062937,0.357724456637,0.3559121439102225,0.005805739374603171,0.357575325793408,0.003400187095411293
0.18060060060060062,0.37524920535085765,0.3689191373229948,0.002143626625869176,0.3681646268552971,0.36632424094979954,0.006050836314305928,0.36788581268236387,0.00363210548102243
0.18359359359359362,0.3864821413473218,0.37996358674296965,0.0023527142127095454,0.379181090655148,0.37695780459079137,0.007048416408195864,0.3789021796841674,0.0038365999850183746
0.1865865865865866,0.3983011360985668,0.3915739416658607,0.002489477667007648,0.3907634404610533,0.388045376190908,0.007608326198867368,0.3905331398898707,0.004028285465793199
0.1895795795795796,0.40990546288846685,0.40301853182036707,0.002614500231344119,0.4021284900410999,0.39922133489608563,0.008101138618224065,0.4019551572236673,0.004212965108082283
0.1925725725725726,0.4213064096541257,0.41427182233023646,0.0027327070009795997,0.4132880652459522,0.4102689547819665,0.008559801516171302,0.41317525882642003,0.004391567466912688
0.1955655655655656,0.43256213787000664,0.42531862160616907,0.002978420252426126,0.42430204616630174,0.4211938737000803,0.008995150885721576,0.42410512077902984,0.00486079198418687
0.19855855855855858,0.4463525219382589,0.4388806636108161,0.0031429225888588335,0.4378513076894344,0.4346652551297139,0.009412722178206961,0.43752180087485787,0.005152472246961751
0.20155155155155158,0.46252830994909483,0.454879644949265,0.0032965193073111712,0.45375697094237405,0.450518627209106,0.009835679635310308,0.45344082373439853,0.005420896254292432
0.20454454454454457,0.4781751883268649,0.4703515308485159,0.0034483155609924127,0.4690908505939137,0.4653291175743848,0.011255202627534393,0.46884598281563294,0.005685041887740603
0.20753753753753756,0.49329807503463946,0.4852153607346321,0.003750863720148319,0.4838815268865435,0.47941497840246183,0.012123948051975579,0.4837213923577863,0.005943677916377046
0.21053053053053056,0.5080895378297735,0.49971862950924456,0.003961167764947411,0.49833328869631405,0.4935565265559907,0.012897010452919792,0.49808754207661743,0.006549628826695779
0.21352352352352355,0.5226694735182249,0.5140748259165849,0.004153336521612912,0.5125465534016049,0.5075930249598085,0.013619842604926768,0.512183943039474,0.006943049147926821
0.21651651651651654,0.5390194417442346,0.5302210434630714,0.004334731535601376,0.5285063159142387,0.5234348677327165,0.014308546619585536,0.5282001198887809,0.007296410842812794
0.21950950950950954,0.5570457384322458,0.5479656719508107,0.004677271463202456,0.5461399766037108,0.5409604920498615,0.014990495489367818,0.5459298869823869,0.0076344320066279465
0.22250250250250253,0.5746409190727677,0.5651584200778331,0.0050966861091108475,0.5633286429662565,0.5574407113858938,0.016880097049582713,0.5630350029004386,0.008357489615752034
0.22549549549549552,0.5918163576977202,0.5819983397793965,0.005326419621977435,0.5800542728530657,0.5732741148599632,0.018074321241455592,0.5796466555792197,0.00884906479446078
0.22848848848848852,0.6087124179076295,0.5986430997371923,0.005601933718358579,0.5964663202781408,0.5893152198313465,0.019142348137971086,0.5961379562690484,0.009296104946705214
0.2314814814814815,0.6254141326257538,0.615079253231018,0.005860891191158362,0.6126855506040538,0.6052964231207282,0.020144786020668305,0.6124810494570813,0.009717186955118575
0.2344744744744745,0.6440982741777547,0.6335095468518225,0.006107797954734146,0.6308908311260271,0.6233052628539311,0.02110292788410089,0.6306171210139289,0.010535853165426603
0.2374674674674675,0.6646541653899962,0.6537236210111491,0.0065377137112914456,0.6509316978930293,0.6425220500622826,0.023400119533036084,0.6503416566809449,0.01153593815092233
0.2404604604604605,0.6847418937260262,0.673334151912648,0.00705440007003774,0.6704545768826985,0.6610068949360616,0.02493846072765855,0.6696795572483653,0.012254546821874216
0.24345345345345348,0.7043685013108976,0.6925192157651257,0.007438273484587639,0.6894993438724263,0.6795531856861095,0.026343890009086456,0.6887624519713117,0.012910593771073044
0.24644644644644648,0.7236826728159491,0.711490630071348,0.00779076886571887,0.7082252420572445,0.6979291392899543,0.027677429864718002,0.7075907686867384,0.013528283502626897
0.24943943943943947,0.7427767889882774,0.7302722899416216,0.00812389364154518,0.7266954891707343,0.715379486384498,0.030472660000202045,0.7262231544111025,0.014117692207486208
0.25243243243243246,0.7636501280781727,0.750743603633184,0.008649817917505753,0.7469126796946758,0.7343753750739842,0.03233512142053187,0.7464140026984721,0.015158708107848575
0.25542542542542546,0.7862099506229346,0.7728694685338531,0.009049505123933925,0.7688129650091683,0.7556829343975274,0.03404479283456597,0.7682136710864658,0.01591568443582225
0.25841841841841845,0.8083242432061699,0.7946293242579024,0.009428346168110415,0.7902149617046323,0.7766809891137616,0.03570823889309644,0.7897534187606055,0.01662748170504837
0.26141141141141144,0.829998201858747,0.8158553716544216,0.010016370471440338,0.8111234220923351,0.7964173338973168,0.03902217702781335,0.8106414449155863,0.017823462530691368
0.26440440440440444,0.8513625998460517,0.8366275091273873,0.010689608930562847,0.8317167677646141,0.8155641448363573,0.04130490036538453,0.8311471211374228,0.018698965385331577
0.26739739739739743,0.8725005708962574,0.8572300816449122,0.01120020800133151,0.8520463489106516,0.8351961145817828,0.043377914017469474,0.851646763208525,0.019505925486210707
0.2703903903903904,0.8934573766191579,0.8777731351163417,0.011669951411460919,0.8721597435417738,0.85485160314828,0.04533964993694454,0.8717671480201407,0.020801580973801383
0.2733833833833834,0.914257624489866,0.8981979738573689,0.012114544645934847,0.8921225249667806,0.8735390052105031,0.04900084805966361,0.891666075047435,0.021757362835943258
0.2763763763763764,0.9377023536781742,0.9211683711464477,0.012774440486150212,0.9147355430746109,0.8946036826750787,0.05155159113804188,0.9144418262730588,0.022637888594582725
0.2793693693693694,0.963640697119522,0.9464762526592826,0.013531369323216526,0.9397930139444611,0.9188914460181011,0.053927453159241426,0.9394968317681607,0.024040019644440226
0.2823623623623624,0.9890222773419794,0.9712697006431978,0.014129843058183085,0.9642226396549094,0.941801872738309,0.05819898429576953,0.9636141626074162,0.025688904372934793
0.2853553553553554,1.0138360851987662,0.9956068945149803,0.01469175633679409,0.9880124310702497,0.9638121064355598,0.06131033003531442,0.9872742353781016,0.026942550731504415
0.2883483483483484,1.038249596492116,1.0194481201053718,0.015486911403026741,1.0113469665825696,0.9862159997985213,0.06418154310830601,1.0108234775232707,0.028100418512148416
0.2913413413413414,1.0623755722166954,1.042971996682797,0.016113821735242645,1.034392933547022,1.0085644454666005,0.06692114333522504,1.0341737647055846,0.029199282046082402
0.29433433433433437,1.0862790098502249,1.0663884366690093,0.016700750156050843,1.057175188118319,1.0297391594024647,0.07165489738736527,1.0570378666851576,0.030862372567193316
0.29732732732732736,1.1099967971247489,1.0895247097247784,0.017526622867749624,1.0797318368597655,1.050418846274873,0.07507507760180929,1.0793278626584168,0.03274717740393971
0.30032032032032036,1.1358986684389654,1.1146834923661224,0.018444997164555856,1.1044797742002275,1.0741804935196153,0.07821152442612696,1.103957931275998,0.03418385153893621
0.30331331331331335,1.1638681912850155,1.1419752242263999,0.019175227819660936,1.1312445385198555,1.1002489292547328,0.08124886432696682,1.1309748491449725,0.03552327716811431
0.30630630630630634,1.191345578958858,1.168904978546554,0.019866667482916836,1.157444493024819,1.1247332571920086,0.08652324903687222,1.1575780620381273,0.03681961184743538
0.30929929929929934,1.218319336713368,1.1952225706955206,0.0208163392547236,1.1831146524146638,1.1471517151993003,0.09274747623376167,1.1833714581655936,0.0387396953022869
0.31229229229229233,1.2449219941766534,1.2209898763661793,0.021868148978694855,1.2083519787656745,1.1697234870376865,0.09731738693343064,1.208358144218706,0.040911584843538594
0.3152852852852853,1.2712452849046603,1.2465510100135329,0.022708160194316013,1.2332568789206395,1.1932329804284676,0.10149055613485644,1.2332266942598882,0.04259907871001807
0.3182782782782783,1.2973447499217385,1.2720438023795937,0.02349181645470577,1.2578914034244544,1.2168795924499598,0.10545175444405175,1.2582269579814662,0.04416298853056023
0.3212712712712713,1.323253768696711,1.2972505946994686,0.024533786539992986,1.282293376819641,1.240479123065661,0.10926759356744872,1.2828080804606514,0.04633505395366849
0.3242642642642643,1.3507480922338881,1.3238674977764149,0.025673047834443873,1.3082907443915934,1.2645302986276508,0.11540134897513932,1.3089050155255155,0.04805049016163409
0.3272572572572573,1.379748184344066,1.352066878490173,0.026596111686899435,1.3357419326490507,1.2896945963301825,0.12004682994681962,1.3368082411891058,0.04966755700290158
0.3302502502502503,1.408348793415809,1.3800181580239521,0.02746877497716265,1.362723135642458,1.3154388063275744,0.12442851593144039,1.3640360064539518,0.05194780245072079
0.3332432432432433,1.4365392522975584,1.407448052926692,0.028618526711358637,1.3892223736366112,1.3397400124184184,0.13124660459202922,1.3903927997577388,0.05449586719856046
0.3362362362362363,1.464411593346975,1.4343686930527029,0.029875145933436053,1.415344051089558,1.3633683797957592,0.13643278721713353,1.4166059640905608,0.056516021165035346
0.33922922922922927,1.492031676269464,1.4611188883861508,0.03089760788698488,1.4412159211561266,1.3878572819247776,0.1412528382003601,1.4429513080558545,0.05839898509676452
0.34222222222222226,1.5194415523228628,1.4878293960357782,0.031856158292999835,1.4668282767152336,1.4111504159335853,0.14852142602048804,1.4688408746288122,0.060937787889855655
0.34521521521521525,1.5485188409710269,1.516105319650961,0.033093218138710856,1.4940596273783955,1.435789104399671,0.1540704466034263,1.4963249973804114,0.06297890431505011
0.34820820820820825,1.5791870711643994,1.5457777592040267,0.03444329436654364,1.5228802820446785,1.4631582037648523,0.15927408779233013,1.5253493100535431,0.06566627582518758
0.35120120120120124,1.609444380448299,1.5751150108928367,0.03556068337745122,1.5512120359015065,1.4890205350935777,0.167115687998089,1.5539128761245864,0.06785917057900932
0.35419419419419423,1.639277467337221,1.6041935914049814,0.03661750635607183,1.5790384768030117,1.5140508142587046,0.17321837460608028,1.582385195412937,0.06993438710331824
0.3571871871871872,1.6687773746963874,1.6328244740875344,0.037971781271490514,1.6064630749207844,1.5399239530168138,0.17893109626364584,1.6102352325886915,0.07272289403623862
0.3601801801801802,1.6980110993841167,1.660986230289161,0.039438435665452985,1.6335636107555456,1.5644500545263367,0.1873063247387728,1.6373318028389747,0.07578632757766114
0.3631731731731732,1.7270229118643277,1.6890173896177405,0.04064834381509275,1.660390138825811,1.5884025132124424,0.19381157277038977,1.6644127325162943,0.07825601020022085
0.3661661661661662,1.755841986290627,1.7170421875636315,0.04178702745262301,1.6869760061253607,1.6134294201342694,0.19987659841785968,1.6917313611020066,0.08056643061062319
0.3691591591591592,1.7844878622001858,1.7447851992859083,0.0432254571990737,1.7134023724686216,1.6372117836165614,0.20862895526148142,1.7186160209848882,0.08358625304579255
0.3721521521521522,1.8146390072095977,1.773830790385682,0.044774156119697046,1.7412863757708916,1.6621560522623262,0.21545816244892682,1.746525161942978,0.08687003173985237
0.3751451451451452,1.8462247062428931,1.8044030704935308,0.04606430572928658,1.7705450176283457,1.6898066703416477,0.22188057394527883,1.7760813694194437,0.08955142267825984
0.3781381381381382,1.8774461597383685,1.8347921567099792,0.04729085392173436,1.7993610978929242,1.7159125001066573,0.2311717048212401,1.805697216812828,0.09208718914436491
0.3811311311311312,1.908285721111425,1.8646752332028795,0.04883608014169439,1.8277159413782385,1.7412071465255894,0.23853507354397924,1.8346395815218837,0.09537437254676986
0.38412412412412417,1.9388160004189912,1.8940304741520042,0.05050210488669848,1.8557556504027706,1.7674904760030474,0.24545645762202845,1.8627580933963466,0.09894834397218517
0.38711711711711716,1.9690924588494485,1.9232273990338589,0.05189386983685668,1.8834787354587277,1.7923509227568954,0.2552707587030418,1.8908445076270717,0.10188081364762747
0.39011011011011015,1.9991534249088156,1.9522228792931058,0.053576939866933966,1.9109270574641122,1.816619469989075,0.2630351013642711,1.9191768109167235,0.10463701339785603
0.39310310310310315,2.029025332556833,1.9810307943142917,0.05499492441547646,1.938131755848205,1.842083768028966,0.2703089705591646,1.9470442314061875,0.10814751354707394
0.39609609609609614,2.0587266405198257,2.0096644685158536,0.056710673874232544,1.9651151890829321,1.86621893915003,0.2804991235813623,1.9746649581975988,0.11106538674790366
0.39908908908908913,2.0882704791901348,2.0379505670524893,0.05853292037388441,1.9919572878499634,1.8898301297233924,0.28858686600127786,2.002087627469736,0.114703228863967
0.4020820820820821,2.117666408839204,2.0662021542178666,0.06006253093493081,2.018601274272925,1.9147087908081943,0.29616434507254463,2.029336518037112,0.11772701580796086
0.4050750750750751,2.1495603131689363,2.097162704947051,0.06150643449252275,2.047691704814257,1.9425326594735084,0.30345813946525907,2.0590598841435632,0.12146802682172299
0.4080680680680681,2.1838384908282844,2.1303871173151743,0.06328474697445502,2.079097908136169,1.971262733243144,0.31392510184122685,2.091136215449316,0.12461034841783358
0.4110610610610611,2.2176538036620994,2.162909812527686,0.06520377062337043,2.109941034330218,1.9972690394319723,0.32579179309507633,2.122686444748006,0.12853256030247717
0.4140540540540541,2.250967082928475,2.195017466508349,0.06683852584351693,2.1402432099525397,2.0234712945256175,0.3352457786391406,2.1536780250656027,0.13184397838506884
0.4170470470470471,2.2838760351055516,2.2269218649791043,0.06839614243117433,2.1700483878336665,2.0510030253868057,0.3441092037958817,2.1842125442269626,0.13593100631593294
0.4200400400400401,2.3164587690878853,2.258369276845772,0.07030221641953363,2.1994466877709664,2.0787520969166997,0.35265621529911084,2.2143868965626816,0.13937268921671922
0.4230330330330331,2.3487715917594127,2.2893100575122993,0.07233740646000646,2.228504897630108,2.104722030704492,0.3644960977619722,2.244258923236976,0.1435881710597799
0.4260260260260261,2.3808547250541205,2.3201297830033836,0.07406534907469502,2.2572714225841377,2.1299839722411305,0.37405833212883977,2.2738787437398673,0.14713829098171977
0.42901901901901907,2.4127369905628253,2.350766232785599,0.07611216821748445,2.2857798150033894,2.1565735912394013,0.38307508373009436,2.303274233010737,0.15146331272612715
0.43201201201201206,2.44443920612197,2.381226235783743,0.07786343442541005,2.3140546905309325,2.181682002951352,0.39535773798530033,2.3324719377493963,0.15511036677474235
0.43500500500500505,2.4759765861313014,2.4115193665855292,0.07994082940756249,2.3421848319302216,2.206217397689349,0.4052821762954429,2.3614852431199256,0.1595348363806158
0.43799799799799805,2.507360419592525,2.441450851678863,0.0821332467455198,2.3701081956550416,2.232185450332854,0.41462842080545825,2.3903293265386076,0.16327243612075512
0.44099099099099104,2.5414140296881254,2.4741780636120505,0.08400079069447694,2.400646569885948,2.259527280752435,0.42725807260511256,2.421825447617296,0.16779059222453238
0.44398398398398403,2.5780232631413282,2.5096876006953543,0.08578394777029702,2.4336658796481485,2.2889703123586638,0.4376014466248035,2.4558482936878967,0.1716433495576609
0.446976976976977,2.614160867164243,2.544580854079604,0.08794721555154703,2.466101504511563,2.317553537694497,0.45124892027286106,2.4893349162040708,0.17634736431359793
0.44996996996997,2.649781976136244,2.5786926649986444,0.09025849598821868,2.497899634277517,2.3453253633734885,0.4624677677694693,2.522245560506623,0.18037711180681004
0.452962962962963,2.6849803412620257,2.612485946346036,0.09224846630584975,2.5291739903246917,2.374328672183697,0.47311067436312476,2.554677708275123,0.1852541284447981
0.455955955955956,2.7198329142271778,2.6459433630423463,0.09458537237005,2.5600168562907073,2.4015769423071394,0.48729871865804436,2.586214144305204,0.19044846478445004
0.458948948948949,2.754396938856438,2.6791114689234474,0.09660767224610757,2.590497569655343,2.4280916527581486,0.498946585755057,2.617755419783658,0.19484886434546445
0.461941941941942,2.7887146194748684,2.7120276712511346,0.09898338817696263,2.620743226953093,2.456073401564736,0.5099696302010763,2.6496205984365013,0.19902228373319555
0.464934934934935,2.822817108618651,2.744502490856635,0.10148463067567212,2.6507094001281186,2.482425027509627,0.5245773955140779,2.680951110878473,0.20409473605974596
0.467927927927928,2.856727514730042,2.7769198853420605,0.10363577419787345,2.680420088787469,2.508147491739817,0.5365721116665801,2.7114837432594845,0.20949163400517354
0.47092092092092097,2.8904631138806014,2.809413840151606,0.10568277410592665,2.709896274828472,2.533476902808921,0.55186366675524,2.7421328360154846,0.21407418040027912
0.47391391391391396,2.924036957130803,2.8416139656159287,0.10810983583867814,2.7391544125419935,2.5585095748885265,0.5644063005509439,2.7732000501615395,0.2184218417164461
0.47690690690690696,2.960115065210408,2.8760626220632863,0.11067118724051478,2.7708625074411186,2.587921089359262,0.576229050087186,2.806448271866991,0.22367876690323235
0.47989989989989995,2.998596316296122,2.913035404666604,0.11289252025938268,2.8048990511686074,2.618301883367207,0.5917618712362506,2.8414696694903463,0.22929465273949692
0.48289289289289294,3.036633148321798,2.9495662428803118,0.11549126524158514,2.838375693925733,2.647681900197554,0.6047890746609188,2.8763028959626125,0.23412912318501358
0.48588588588588594,3.0741822881048364,2.9853626217563853,0.11823270486420986,2.8712410059634657,2.6782288158394967,0.6172599656832964,2.9106488007920253,0.239855029830995
0.48887887887887893,3.111324948968963,3.0208830990619533,0.12061456785102254,2.9036762016520847,2.7067620353588353,0.6336306275147081,2.944568181993958,0.2448058911026294
0.4918718718718719,3.1481289987014947,3.05608517408915,0.12336495441506132,2.935679135042978,2.7323169343491354,0.6514933666682575,2.9781195583515205,0.25066061753271285
0.4948648648648649,3.1874528321830877,3.0938119877215966,0.12576896761278636,2.9701169540292907,2.761482487744454,0.6661239201888352,3.01416985601606,0.25572103819141734
0.4978578578578579,3.2292215601715264,3.1339735331686858,0.1285664160871168,3.00689884414611,2.7953452385492277,0.6800045631827085,3.052623820922548,0.26172520428611484
0.5008508508508509,3.270450598846602,3.1733294675268153,0.13152548713742312,3.043002319512033,2.829284902865202,0.6936136852947571,3.089902589139935,0.26812346939682774
0.5038438438438438,3.311110981209109,3.2122413552384033,0.1341163623260602,3.0783910166686397,2.8606328019162257,0.7115050139162802,3.1269045829337743,0.2736585167881934
0.5068368368368369,3.3513002045348697,3.2509428465586114,0.1366033265804878,3.1131868689879165,2.8885654538620877,0.7310806141079832,3.1640501442533187,0.2789556879735064
0.5098298298298298,3.3910991197998204,3.289095889981985,0.13952315263783685,3.1474896961605547,2.9171974470247104,0.7472567842740095,3.200427321097898,0.2852865342251026
0.5128228228228229,3.4305694934725834,3.326627445665201,0.14260052219759925,3.181376382623545,2.9479291390622375,0.7625328765070896,3.235778333732596,0.29199730475893176
0.5158158158158159,3.4697581429805493,3.36401518343294,0.14528733041891678,3.2149033707391257,2.9768966090178126,0.7818921850503892,3.2711716665890163,0.29778678753849064
