r_cm,r_mm,T_hev_z0.2mm,flux_raw_z0.2mm,flux_norm_z0.2mm,T_hev_z0.5mm,flux_raw_z0.5mm,flux_norm_z0.5mm,T_hev_z0.8mm,flux_raw_z0.8mm,flux_norm_z0.8mm,T_hev_z1.0mm,flux_raw_z1.0mm,flux_norm_z1.0mm
0.05322645290581163,0.5322645290581163,1.4737606618028185,4.853621517950976e+20,0.9297184528459168,1.2752409185668752,2.7209904982077745e+20,0.7791537798041854,0.7685926225039376,3.590400645593474e+19,0.21550737764293385,0.0,0.0,0.0
0.053386773547094195,0.5338677354709419,1.4735649663725308,4.851044050915398e+20,0.9292247351846373,1.274599485697784,2.7155201080032854e+20,0.7775873372871539,0.7631226247818933,3.4892765006740955e+19,0.20943758169559132,0.0,0.0,0.0
0.05354709418837676,0.5354709418837676,1.4733682186470198,4.848453759286222e+20,0.9287285609532946,1.2739537856836174,2.7100216610026973e+20,0.7760128607256286,0.75748761833879,3.387351156269552e+19,0.20331969518202503,0.0,0.0,0.0
0.05370741482965932,0.5370741482965933,1.4731704128145473,4.8458505829667576e+20,0.9282299186402782,1.273303783237941,2.7044950146542168e+20,0.7744303093000003,0.7516771122390257,3.2846066966590407e+19,0.1971526427431344,0.0,0.0,0.0
0.05386773547094189,0.5386773547094189,1.4729715430135952,4.8432344614095834e+20,0.9277287966476389,1.2726494426272414,2.698940025222053e+20,0.7728396418516231,0.7456795266674422,3.181023991255878e+19,0.19093527609966718,0.0,0.0,0.0
0.05402805611222446,0.5402805611222445,1.472771603332363,4.840605333612717e+20,0.9272251832903557,1.2719907276636144,2.6933565477743297e+20,0.7712408168793528,0.7394820328089775,3.076582554211585e+19,0.18466636562520541,0.0,0.0,0.0
0.05418837675350702,0.5418837675350702,1.4725705878082571,4.83796313811573e+20,0.926719066795592,1.2713276016973056,2.6877444361708667e+20,0.7696337925360479,0.7330703617000258,2.9712603812363035e+19,0.17834459055160312,0.0,0.0,0.0
0.054348697394789584,0.5434869739478958,1.4723684904273748,4.835307812995834e+20,0.926210435301945,1.2706600276090891,2.6821035430507322e+20,0.7680185266250059,0.7264285744665452,2.8650337588159795e+19,0.1719685275175887,0.0,0.0,0.0
0.05450901803607215,0.5450901803607215,1.4721653051239803,4.832639295863898e+20,0.9256992768586835,1.2699879678024952,2.6764337198196952e+20,0.7663949765963697,0.719538784091533,2.757877039732774e+19,0.1655366370947791,0.0,0.0,0.0
0.05466933867735471,0.5466933867735471,1.4719610257799753,4.8299575238604574e+20,0.9251855794249831,1.2693113841958683,2.6707348166374484e+20,0.7647630995434692,0.7123808157640303,2.6497623771064943e+19,0.15904724782399235,0.0,0.0,0.0
0.05482965931863728,0.5482965931863728,1.4717556462243635,4.827262433651662e+20,0.9246693308691503,1.2686302382142602,2.665006682404678e+20,0.7631228521991185,0.7049317886051942,2.540659406918191e+19,0.15249853715929437,0.0,0.0,0.0
0.054989979959919846,0.5498997995991984,1.4715491602327049,4.824553961425165e+20,0.9241505189678345,1.2679444907811501,2.6592491647499334e+20,0.7614741909318563,0.6971655956215624,2.430534865916114e+19,0.14588850853348723,0.0,0.0,0.0
0.055150300601202414,0.5515030060120242,1.4713415615265677,4.821832042886007e+20,0.9236291314052405,1.2672541023099904,2.6534621100163393e+20,0.7598170717421409,0.6890522503046395,2.319352127600661e+19,0.13921496350643545,0.0,0.0,0.0
0.055310621242484974,0.5531062124248497,1.4711328437729696,4.819096613252413e+20,0.9231051557723222,1.266559032695571,2.6476453632481018e+20,0.7581514502584858,0.6805570561388615,2.2070706331171987e+19,0.13247546760542556,0.0,0.0,0.0
0.05547094188376754,0.5547094188376754,1.4709230005838136,4.816347607251576e+20,0.9225785795659762,1.2658592413051952,2.641798768176806e+20,0.7564772817335368,0.6716395374258592,2.0936451855644897e+19,0.12566730796729136,0.0,0.0,0.0
0.05563126252505011,0.5563126252505011,1.4707120255153163,4.8135849591153715e+20,0.9220493901882197,1.2651546869696721,2.635922167207565e+20,0.7547945210401052,0.662252043073218,1.979025064201247e+19,0.1187874401702466,0.0,0.0,0.0
0.05579158316633267,0.5579158316633267,1.4704999120674285,4.8108086025760467e+20,0.9215175749453659,1.2644453279741064,2.6300154014049206e+20,0.7531031226671304,0.6523378939700722,1.8631528972914725e+19,0.11183242057844217,0.0,0.0,0.0
0.055951903807615236,0.5595190380761523,1.4702866536832477,4.808018470861833e+20,0.9209831210471826,1.2637311220484921,2.6240783104785708e+20,0.7514030407155935,0.6418288800587362,1.7459632055522206e+19,0.1047983189150231,0.0,0.0,0.0
0.0561122244488978,0.5611222444889781,1.470072243748426,4.805214496692555e+20,0.9204460156060519,1.2630120263581013,2.6181107327688888e+20,0.7496942288943701,0.6306418088155842,1.6273804866789863e+19,0.09768060328919055,0.0,0.0,0.0
0.05627254509018036,0.5627254509018036,1.4698566755905647,4.8023966122751354e+20,0.9199062456361082,1.2622879974936587,2.6121125052322218e+20,0.7479766405160211,0.6186736323181767,1.5073166452143434e+19,0.0904739859286633,0.0,0.0,0.0
0.05643286573146293,0.5643286573146293,1.4696399424786075,4.799564749299104e+20,0.9193637980523792,1.2615589914613015,2.6060834634259746e+20,0.7462502284925212,0.6057943771228799,1.3856674627126299e+19,0.08317221130762585,0.0,0.0,0.0
0.0565931863727455,0.565931863727455,1.4694220376222211,4.796718838932024e+20,0.9188186596699088,1.2608249636723166,2.6000234414934894e+20,0.7445149453309291,0.5918365518821622,1.262307615405015e+19,0.07576775709098439,0.0,0.0,0.0
0.056753507014028065,0.5675350701402806,1.469202954171169,4.793858811814874e+20,0.9182708172028727,1.26008586893265,2.593932272148696e+20,0.7427707431289923,0.5765786591366558,1.13708340874643e+19,0.06825139803854006,0.0,0.0,0.0
0.056913827655310625,0.5691382765531062,1.468982685214679,4.7909845980573984e+20,0.9177202572636879,1.2593416614321795,2.587809786660525e+20,0.7410175735706837,0.5597183091483662,1.0098017556167199e+19,0.06061154444122452,0.0,0.0,0.0
0.05707414829659319,0.570741482965932,1.4687612237807979,4.788096127233359e+20,0.9171669663621036,1.258592294733749,2.581655814837105e+20,0.7392553879216767,0.54082577397524,8.80212616640055e+18,0.05283318813267653,0.0,0.0,0.0
0.05723446893787576,0.5723446893787576,1.4685385628357432,4.785193328375803e+20,0.9166109309042936,1.2578377217619536,2.5754701850097264e+20,0.7374841370247529,0.5192576056784782,7.479792209745777e+18,0.04489611504539798,0.0,0.0,0.0
