time_ns,T_hev_z0.5mm,flux_raw_z0.5mm,flux_norm_z0.5mm,T_hev_z1.0mm,flux_raw_z1.0mm,flux_norm_z1.0mm,T_hev_z1.5mm,flux_raw_z1.5mm,flux_norm_z1.5mm
2.0051703877790836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.019959089524307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0347477912695306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0495364930147537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0643251947599772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0791138965052007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0939025982504242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1086912999956477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1234800017408713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1382687034860948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1530574052313183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.167846106976542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1826348087217653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.197423510466989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2122122122122123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.227000913957436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2417896157026593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.256578317447883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.271367019193106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2861557209383294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.300944422683553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3157331244287764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.330521826174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.345310527919224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3600992296644474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3748879314096705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.389676633154894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4044653349001175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.419254036645341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4340427383905645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.448831440135788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4636201418810115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.478408843626235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.493197545371458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.507986247116682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5227749488619056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.537563650607129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5523523523523526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.567141054097576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.581929755842799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5967184575880227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.611507159333246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6262958610784697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.641084562823693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6558732645689167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.67066196631414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6854506680593637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7002393698045872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
