time_ns,E_marshak,E_vacuum_loss
0.5618518518518519,0.07424394367352692,0.0675017436788255
0.5633433433433434,0.07455732010327214,0.06775787698371778
0.5648348348348349,0.07487000546551482,0.06801331959844141
0.5663263263263264,0.0751820276548627,0.06826751518158154
0.5678178178178178,0.07549341247879778,0.06852049904300772
0.5693093093093093,0.07580418380977064,0.06877289926174512
0.5708008008008009,0.07611436373465297,0.06902474661499063
0.5722922922922923,0.0764239726937302,0.06927546929367155
0.5737837837837838,0.07673302960965304,0.06952509290260697
0.5752752752752753,0.07704155200688713,0.06977424126895002
0.5767667667667667,0.07734955612221195,0.07002293676131265
0.5782582582582583,0.07766452047234816,0.07027805951925974
0.5797497497497498,0.07798637720433887,0.070539513945656
0.5812412412412413,0.07830751714338646,0.07080023629066474
0.5827327327327327,0.07862788577434848,0.07106015067433848
0.5842242242242243,0.0789475150901676,0.0713186928196409
0.5857157157157158,0.07926643573479787,0.071575906064734
0.5872072072072072,0.07958467613864215,0.07183244070990327
0.5886986986986987,0.07990226266821511,0.07208833474757143
0.5901901901901903,0.08021921977770348,0.072343007722953
0.5916816816816817,0.08053557015081571,0.07259649135308455
0.5931731731731732,0.08085133483314856,0.07284943052565668
0.5946646646646647,0.08116653335548027,0.07310124358004826
0.5961561561561561,0.08148118384842963,0.07335195513239068
0.5976476476476477,0.08179530314893624,0.07360220666443965
0.5991391391391392,0.0821089068990228,0.07385201963235631
0.6006306306306307,0.08242962745416696,0.07410840925257252
0.6021221221221221,0.08275739640390013,0.07437127757641024
0.6036136136136137,0.08308444944051656,0.07463342089270084
0.6051051051051052,0.0834107311139723,0.07489476074455714
0.6065965965965966,0.08373627252320007,0.07515471367653298
0.6080880880880881,0.08406110353975735,0.07541332238251497
0.6095795795795796,0.08438525195032642,0.07567125500213473
0.6110710710710711,0.0847087435921119,0.07592854914044343
0.6125625625625626,0.08503160249090695,0.07618460583314444
0.6140540540540541,0.0853538509906706,0.07643945663159744
0.6155455455455456,0.08567550987478506,0.07669376457535151
0.617037037037037,0.0859965984793309,0.07694755743304564
0.6185285285285286,0.08631713479874334,0.07720022293824848
0.6200200200200201,0.08663713558422886,0.07745178445632814
0.6215115115115115,0.08695661643532897,0.07770290167514077
0.623003003003003,0.08727559188501799,0.07795359519323737
0.6244944944944946,0.08759407547871771,0.0782032426866422
0.625985985985986,0.08791207984760403,0.07845186157363296
0.6274774774774775,0.08822961677656886,0.07870010949743292
0.628968968968969,0.08854669726718731,0.07894736789353785
0.6304604604604604,0.08886333159602582,0.07919365030422022
0.631951951951952,0.0891795293686101,0.07943961283125425
0.6334434434434435,0.08949529956935598,0.07968526733683873
0.634934934934935,0.08981065060774936,0.07992997878079723
0.6364264264264264,0.09012559036104445,0.08017375734615528
0.637917917917918,0.09044012621373389,0.08041725866306822
0.6394094094094095,0.09075426509402706,0.08066049180589249
0.6409009009009009,0.09106801350755919,0.08090281702427336
0.6423923923923924,0.0913813775685372,0.08114424219387631
0.643883883883884,0.0916943630285152,0.08138542295572337
0.6453753753753754,0.09200697530297898,0.08162636636325221
0.6468668668668669,0.0923192194959057,0.08186642891800304
0.6483583583583584,0.0926311004224529,0.08210561682151929
0.6498498498498498,0.09294262262992072,0.08234458605195608
0.6513413413413414,0.09325379041711912,0.08258334219206591
0.6528328328328329,0.093564607852263,0.08282123870300859
0.6543243243243244,0.09387507878950895,0.08305828056646833
0.6558158158158158,0.09418520688423788,0.08329512431431632
0.6573073073073074,0.09449499560718116,0.08353177445352593
0.6587987987987989,0.09480444825747876,0.08376758192976998
0.6602902902902903,0.09511873331321315,0.084007716169522
0.6617817817817818,0.09543780167744167,0.08425275842347452
0.6632732732732733,0.09575638946823599,0.08449739924316582
0.6647647647647648,0.09607445585752403,0.08474092303128807
0.6662562562562563,0.0963920151327254,0.08498335097229434
0.6677477477477478,0.09670908125092967,0.08522536020687446
0.6692392392392392,0.09702566730582117,0.08546697081713198
0.6707307307307308,0.09734178557959032,0.08570754227432544
0.6722222222222223,0.09765744759736839,0.08594709177281509
0.6737137137137138,0.09797266417815817,0.08618629467723495
0.6752052052052052,0.0982900544256998,0.08642777528872958
0.6766966966966967,0.0986096019417041,0.08667084788506042
0.6781881881881883,0.09892865620634819,0.0869128423464489
0.6796796796796797,0.09924720384180309,0.08715440109380936
0.6811711711711712,0.09956525845920064,0.08739554493168603
0.6826626626626627,0.09988283311581214,0.0876356286467862
0.6841541541541541,0.10019994007904967,0.08787467064284485
0.6856456456456457,0.1005165908753543,0.08811335341318574
0.6871371371371372,0.10084072921339729,0.08835962630133344
0.6886286286286286,0.10117228722832619,0.08861272115306844
0.6901201201201201,0.10150318939202387,0.08886449385111103
0.6916116116116117,0.10183337868691449,0.08911552862060791
0.6931031031031032,0.10216288021849736,0.08936586467860105
0.6945945945945946,0.10249171840890914,0.08961486676147978
0.6960860860860861,0.10281991622352418,0.08986257013033686
0.6975775775775777,0.10314749524932607,0.0901096816005549
0.6990690690690691,0.10347447577778615,0.0903562328520944
0.7005605605605606,0.1038008768835023,0.09060157539110389
0.7020520520520521,0.10412671649861868,0.09084573636877248
0.7035435435435435,0.1044601050928641,0.09109751296558247
0.7050350350350351,0.10480097963169512,0.09135681197986627
0.7065265265265266,0.10514110741908084,0.09161465024431231
0.708018018018018,0.10548043541007733,0.09187094875406283
0.7095095095095095,0.10581899322452472,0.09212643580307028
0.711001001001001,0.10615680957199419,0.09238115691645775
0.7124924924924926,0.10649391148701921,0.09263446592755537
0.713983983983984,0.1068303244155549,0.09288640191586477
0.7154754754754755,0.10716607230603281,0.09313769038144022
0.716966966966967,0.10750117769626831,0.09338836651123143
0.7184584584584585,0.10783566179616688,0.0936377697003091
0.71994994994995,0.10816954456629423,0.093885930152034
0.7214414414414415,0.10850284479239782,0.09413356974270096
0.7229329329329329,0.10883558015598921,0.09438071562506194
0.7244244244244245,0.1091677673011082,0.09462669589817564
0.725915915915916,0.10950767839890736,0.09487979042318664
0.7274074074074075,0.10985524865955464,0.09514059839103725
0.7288988988988989,0.1102020801261198,0.09540064993648664
0.7303903903903904,0.11054811803020216,0.09565916066301433
0.731881881881882,0.11089339095918062,0.09591617455573478
0.7333733733733734,0.11123792667870912,0.09617243736189247
0.7348648648648649,0.11158175136630066,0.09642799066877702
0.7363563563563564,0.11192488969160917,0.09668216553263592
0.7378478478478478,0.11226736490143832,0.09693499771559183
0.7393393393393394,0.11260919890090658,0.09718722872708148
0.7408308308308309,0.11295041233072431,0.0974388908019331
0.7423223223223223,0.11329102464064933,0.09768930191060146
0.7438138138138138,0.11363105415920714,0.0979384898080326
0.7453053053053054,0.11397051815977799,0.09818719279495648
0.7467967967967969,0.11430943292316512,0.09843543585484647
0.7482882882882883,0.11465340969807762,0.09868812260374807
0.7497797797797798,0.11500240967249514,0.09894519320506928
0.7512712712712714,0.11535074649905369,0.09920162878935027
0.7527627627627628,0.11569838747930379,0.09945737979186632
0.7542542542542543,0.11604535547366446,0.09971176178874762
0.7557457457457458,0.11639167258756851,0.09996480915489164
0.7572372372372372,0.11673735967869478,0.10021727470388682
0.7587287287287288,0.11708243642251896,0.10046918948453368
0.7602202202202203,0.11742692137999816,0.10071985801051721
0.7617117117117117,0.11777083206188206,0.10096930708202559
0.7632032032032032,0.11812271780917599,0.10122681932129869
0.7646946946946948,0.11848251364348777,0.1014922951059578
0.7661861861861863,0.1188415439538129,0.10175625316475907
0.7676776776776777,0.1191997534486711,0.10201860828820843
0.7691691691691692,0.11955717113217047,0.10228013536142821
0.7706606606606607,0.11991382521658665,0.10254088035794492
0.7721521521521522,0.1202697423595793,0.10280015142693534
0.7736436436436437,0.12062494773908554,0.1030579882880053
0.7751351351351352,0.12097946513314321,0.10331516338028339
0.7766266266266266,0.12133331699633403,0.10357171264580975
