r_cm,r_mm,T_hev_z0.5mm,flux_raw_z0.5mm,flux_norm_z0.5mm,T_hev_z1.0mm,flux_raw_z1.0mm,flux_norm_z1.0mm,T_hev_z1.2mm,flux_raw_z1.2mm,flux_norm_z1.2mm
0.05213213213213213,0.5213213213213213,1.1603474343399611,1.8651349175287536e+20,0.8622985380072824,0.0,0.0,0.0,0.0,0.0,0.0
0.052212212212212214,0.5221221221221222,1.1601922641277884,1.86413743927781e+20,0.8618373788549878,0.0,0.0,0.0,0.0,0.0,0.0
0.05229229229229229,0.5229229229229229,1.1600367049501186,1.8631378622954383e+20,0.8613752494066437,0.0,0.0,0.0,0.0,0.0,0.0
0.05237237237237237,0.5237237237237237,1.1598807558368893,1.8621361832604998e+20,0.8609121481268046,0.0,0.0,0.0,0.0,0.0,0.0
0.052452452452452454,0.5245245245245246,1.15972441581366,1.8611323988397585e+20,0.8604480734744323,0.0,0.0,0.0,0.0,0.0,0.0
0.05253253253253253,0.5253253253253253,1.1595676839015872,1.860126505687829e+20,0.8599830239028712,0.0,0.0,0.0,0.0,0.0,0.0
0.05261261261261261,0.5261261261261261,1.1594105591173995,1.8591185004471163e+20,0.8595169978598213,0.0,0.0,0.0,0.0,0.0,0.0
0.052692692692692694,0.526926926926927,1.1592530404733725,1.8581083797477602e+20,0.8590499937873117,0.0,0.0,0.0,0.0,0.0,0.0
0.05277277277277277,0.5277277277277277,1.1590951269773038,1.857096140207585e+20,0.8585820101216781,0.0,0.0,0.0,0.0,0.0,0.0
0.05285285285285285,0.5285285285285285,1.1589368176324877,1.8560817784320387e+20,0.8581130452935343,0.0,0.0,0.0,0.0,0.0,0.0
0.052932932932932934,0.5293293293293293,1.1587781114376905,1.8550652910141447e+20,0.8576430977277495,0.0,0.0,0.0,0.0,0.0,0.0
0.05301301301301301,0.5301301301301301,1.1586190073871236,1.8540466745344357e+20,0.8571721658434186,0.0,0.0,0.0,0.0,0.0,0.0
0.05309309309309309,0.5309309309309309,1.1584595044704193,1.8530259255609085e+20,0.8567002480538406,0.0,0.0,0.0,0.0,0.0,0.0
0.053173173173173174,0.5317317317317317,1.158299601672602,1.852003040648948e+20,0.8562273427664837,0.0,0.0,0.0,0.0,0.0,0.0
0.05325325325325325,0.5325325325325325,1.158139297974065,1.850978016341293e+20,0.8557534483829697,0.0,0.0,0.0,0.0,0.0,0.0
0.05333333333333333,0.5333333333333333,1.157978592350543,1.8499508491679642e+20,0.8552785632990402,0.0,0.0,0.0,0.0,0.0,0.0
0.053413413413413414,0.5341341341341341,1.1578174837730846,1.848921535646207e+20,0.8548026859045306,0.0,0.0,0.0,0.0,0.0,0.0
0.05349349349349349,0.5349349349349349,1.1576559712080265,1.8478900722804362e+20,0.8543258145833446,0.0,0.0,0.0,0.0,0.0,0.0
