time_ns,front_position (Marshak),front_position (Ablation with varying rho),front_position (2D effects + lam_eff),front_position (No Marshak)
0.6115815815815815,0.021423545598064187,0.018913560943771165,0.017951239304318932,0.053345136167295575
0.6135735735735736,0.02154638999852146,0.01901194928158784,0.018039254163306415,0.0536077005055784
0.6155655655655655,0.02167045612368486,0.0191113625596056,0.01812833966843798,0.05387017211497933
0.6175575575575575,0.021795553037253553,0.019211623709726348,0.018218286539454183,0.054113019541885826
0.6195495495495495,0.021919398349685995,0.019310578817436093,0.018306977614554236,0.05434476827911848
0.6215415415415415,0.022042253236437936,0.019408454549543947,0.018394623707624506,0.05458157983788081
0.6235335335335335,0.022166490975691767,0.019507485434592648,0.01848338171993624,0.05484032401927873
0.6255255255255255,0.022291937153798076,0.019607522233058682,0.0185754338346808,0.055099595740163196
0.6275175175175175,0.02241840594422944,0.019708394235464957,0.018664287892663223,0.05535939771538112
0.6295095095095095,0.022545735035207282,0.01980995222349347,0.018754438945129525,0.05561973264011896
0.6315015015015014,0.022669477815493166,0.019908004334781734,0.01884142628775698,0.055880603190263466
0.6334934934934935,0.022790321573487874,0.020003155429978794,0.018925754325726313,0.05614201202275442
0.6354854854854854,0.022913229757150096,0.020100068576222496,0.019011896976811753,0.05640396177592922
0.6374774774774774,0.02303798248329763,0.020198565201404277,0.01909962733357113,0.05666645506985982
0.6394694694694695,0.02316431864869303,0.020298406390616492,0.019188682131193097,0.056931184904106945
0.6414614614614614,0.023292008444914827,0.02039938141593978,0.019278833481145764,0.05719860280361615
0.6434534534534534,0.02342085078146754,0.02050130606937538,0.019369884879509507,0.05746630683856641
0.6454454454454454,0.023548487402312718,0.020601964659184374,0.01945967494102869,0.05773430078965455
0.6474374374374374,0.023675168399265933,0.020701573189604673,0.019550902762602674,0.05800258839387044
0.6494294294294294,0.023803324522894312,0.020802412481603427,0.019639123778085136,0.05826565000381215
0.6514214214214213,0.02393277670223508,0.020904330637700586,0.0197290316117942,0.05852285350603423
0.6534134134134134,0.02406333397431033,0.021007153506642555,0.01982005399981201,0.058781166001685425
0.6554054054054054,0.02419482869895472,0.02111072805228573,0.019911936471654804,0.05904058863398982
0.6573973973973973,0.024321547205755877,0.02120968855838681,0.019999425116498406,0.05930112255321567
0.6593893893893894,0.024444377254170833,0.021304813149249542,0.020083265120054063,0.059562768916681955
0.6613813813813814,0.024569737001482874,0.02140210745285825,0.020169257517383073,0.05982552888876389
0.6633733733733733,0.024697378072916262,0.021501374410096245,0.020257170008421466,0.06008940364089711
0.6653653653653653,0.02482699462747872,0.02160233547890431,0.02034670943099655,0.06035439435158046
0.6673573573573574,0.0249583156818517,0.021702173609153837,0.020437618071291012,0.060622591822228414
0.6693493493493493,0.025091102671948393,0.02180745199896682,0.020529671143687284,0.06089242563047317
0.6713413413413413,0.02522288406571696,0.02191099055186788,0.02062326437021448,0.061163194400931445
0.6733333333333333,0.02535388417689249,0.02201334755500561,0.02071156319480275,0.061435328343385935
0.6753253253253253,0.025486591324789604,0.02211694606203748,0.0208019087473112,0.06172092580132496
0.6773173173173173,0.02562080366657031,0.022221664419350806,0.020893715380154658,0.06200660671014452
0.6793093093093092,0.025756308819276243,0.022327341884199953,0.020986686595422903,0.062292376131063344
0.6813013013013013,0.025892919592681307,0.022433831261281532,0.021080599223376822,0.06257823905359128
0.6832932932932932,0.026030471605080808,0.022541000587291127,0.02117527067091107,0.06286420039714312
0.6852852852852852,0.026164228826993943,0.02264443464848991,0.021266391960241417,0.06315026501260602
0.6872772772772773,0.026294877912217386,0.022744740906647003,0.02135454478267576,0.06343643768386266
0.6892692692692692,0.026427674321734144,0.022846825846619716,0.021444460148105058,0.06372272312927132
0.6912612612612612,0.02656240460403762,0.022950527245428412,0.021535945310251433,0.0640091260031047
0.6932532532532532,0.026698810152837833,0.023055616535786156,0.021628757076131985,0.06429565089694843
0.6952452452452452,0.026836661588720594,0.023161890150315223,0.021722681155190285,0.06458230234106098
0.6972372372372372,0.026975756608749842,0.0232691684719576,0.02181753018852577,0.06487138648783822
0.6992292292292291,0.02711591700522164,0.023377293252942667,0.02191314057503668,0.06516087133691274
0.7012212212212212,0.027256985940770532,0.02348333883891873,0.02200936960099455,0.06545032829353999
0.7032132132132132,0.027398825488101596,0.02359446503627685,0.02210609287965554,0.06573976269610353
0.7052052052052051,0.02754131442161401,0.023705394316663,0.022203202077771496,0.06602917980436637
0.7071971971971972,0.02768434624452046,0.023816410876505305,0.02230060290461419,0.06631858480123796
0.7091891891891892,0.02782315352872227,0.023923171973728247,0.022394002554691622,0.06660798279449075
0.7111811811811811,0.02795845040279865,0.024026347722521785,0.02248694111323556,0.06689737881842826
0.7131731731731731,0.028095601744994536,0.024130952453239072,0.022576584796985755,0.06718677783550601
0.7151651651651652,0.028234435742907446,0.024236879651740165,0.022668262939722048,0.06747618473790694
0.7171571571571571,0.02837473066388683,0.02434394739122033,0.022761356926326075,0.06776560434907324
0.7191491491491491,0.028516289129823097,0.024451991300466193,0.022855583774556484,0.06805504142519565
0.7211411411411411,0.028658936486262183,0.02456086488200274,0.022950732846025012,0.06834180050897923
0.7231331331331331,0.02880251833693489,0.024667505635925676,0.023046631773203385,0.06862506257332554
0.7251251251251251,0.0289468982937533,0.02477940878565287,0.023143135155893706,0.06890873427585441
0.727117117117117,0.029089588427179607,0.024888911213357838,0.02323799414569661,0.0691928182036358
0.7291091091091091,0.029230875073754364,0.0249966454177608,0.02333144203317532,0.06947731692295878
0.731101101101101,0.02937340983994933,0.025105171307091896,0.023425843847558345,0.06975929751168639
0.733093093093093,0.02951705827315093,0.02521443461136053,0.023521078023755488,0.07003832216570881
0.7350850850850851,0.029661666733652434,0.025324332832843664,0.023617000657730564,0.07031815381115104
0.737077077077077,0.029803498697935898,0.025431425807744747,0.023710260803783443,0.07059879378358636
0.739069069069069,0.029943023305125813,0.025536133833707855,0.023801257585857057,0.0708802434196779
0.7410610610610611,0.030084301932029385,0.025642227726607368,0.02389361778795144,0.07116250405717517
0.743053053053053,0.03022716482947803,0.02574958613146941,0.023987196540759405,0.07144557703491067
0.745045045045045,0.030371408809074647,0.025854953655944857,0.02408180891288215,0.07172946369279645
0.7470370370370369,0.030516852432450114,0.02596612612324058,0.024177290552630123,0.07201416537182088
0.749029029029029,0.030659679963250714,0.026074022832789815,0.024270231567990262,0.07229968341404541
0.751021021021021,0.030800340730988713,0.026179419183397577,0.024361015342501662,0.072586019162601
0.7530130130130129,0.03094293358051404,0.02628620285806662,0.024453296202627466,0.07287317396168523
0.755005005005005,0.03108727235237682,0.026394280667860523,0.024546917609656476,0.07316120154536516
0.756996996996997,0.031233138465189745,0.026503492726058918,0.024641683068687963,0.07345191525918686
0.7589889889889889,0.03138033636363164,0.026613689610797124,0.024737417528900518,0.07374333916803955
0.7609809809809809,0.03152869190634979,0.026724735147932006,0.024837242720548783,0.07403547488015216
0.762972972972973,0.03167805016604734,0.026836506335155295,0.024932540897450377,0.07432832400076543
0.7649649649649649,0.031823319077063594,0.026941092700793114,0.0250247454383168,0.07462188813217441
0.7669569569569569,0.031965166065621727,0.02704733660290125,0.025113994383312587,0.07491616887377041
0.7689489489489489,0.032109200101116356,0.027154667611583243,0.0252051650883765,0.0752111678220823
0.7709409409409409,0.03225522981559168,0.027263340967204668,0.02529804641683852,0.07550688657081711
0.7729329329329329,0.032403013473951435,0.027373247099340615,0.025392386343211514,0.07580720865385583
0.7749249249249248,0.03255233398718659,0.027484247739203254,0.025487965631289033,0.07611596688872015
0.7769169169169169,0.032702997475237645,0.027596206582873442,0.025584593079763743,0.076424772769771
0.7789089089089088,0.03285232158388148,0.02770668199781415,0.02567987442472373,0.07673363066062253
0.7809009009009008,0.033000547360151816,0.027812570616724507,0.025774001678033683,0.07704254486921243
0.7828928928928929,0.03315042958661835,0.027924925522797697,0.02586940743744821,0.0773515196489161
0.7848848848848848,0.033301799109566155,0.028037734090735275,0.025965942535102485,0.07766055919963258
0.7868768768768768,0.033454469429247666,0.028151240210615304,0.026063435721003295,0.07796966766884295
0.7888688688688689,0.03360827355305948,0.028265405887200133,0.026161734782540174,0.07827884915264231
0.7908608608608608,0.03376053213330398,0.02837782870983847,0.02625846538962743,0.07858810769674568
0.7928528528528528,0.033911504673607824,0.02848876432754634,0.026353844024091737,0.07889744729746925
0.7948448448448447,0.03406398401611192,0.028600802486841406,0.026450337972227938,0.07920687190268702
0.7968368368368368,0.034217819098097485,0.02871040545401083,0.02654782024328248,0.07951638541276422
0.7988288288288288,0.03437283952898414,0.02882620298433357,0.026646138693534722,0.07982599168146762
0.8008208208208207,0.03452889257254588,0.028942035026104786,0.026745157707917428,0.08013569451685389
0.8028128128128128,0.03468584182582387,0.029058195951688834,0.02684475715316432,0.08044549768213645
0.8048048048048048,0.03484101455949477,0.02917234774189016,0.026942579105808506,0.08075540489653128
0.8067967967967967,0.03499468948436959,0.02928478308379304,0.027038859228546028,0.08106541983608267
0.8087887887887887,0.03514969790154597,0.029394609322517792,0.02713609429603664,0.08137554613446919
0.8107807807807808,0.035305909712276276,0.029510702295916295,0.02723417845727138,0.08169337105567678
0.8127727727727727,0.03546317330177749,0.02962680737282887,0.027332978148042385,0.08201432942744133
0.8147647647647647,0.03562135254083427,0.029743228012746824,0.027432374036212476,0.08233483183223268
0.8167567567567567,0.03578032568204905,0.02985997406438852,0.027532260230236142,0.08265488547662357
0.8187487487487487,0.0359399838967369,0.02997701340552912,0.027632542841105175,0.08297449745201
0.8207407407407407,0.03609765821043383,0.030088337085259223,0.02773087608859845,0.08329367473720807
0.8227327327327327,0.03625364206117216,0.030203362480161446,0.027827508488614892,0.0836124242009761
0.8247247247247247,0.03641080134503795,0.030318479850225535,0.027924959909663514,0.08393075260446523
0.8267167167167166,0.03656902555556423,0.03043403266843458,0.028023142862192634,0.08424866660360045
0.8287087087087086,0.036728180721517296,0.030550021845830156,0.028121940071516922,0.08456617275139466
0.8307007007007007,0.036888146276060005,0.030666406111755293,0.028221246462302764,0.08487853906612755
0.8326926926926926,0.03704881416683927,0.03078313445007179,0.02832096859030367,0.08518915807761432
0.8346846846846846,0.03720879452219323,0.030895252311578938,0.02841988903532843,0.08549970365330976
0.8366766766766767,0.03736818736317051,0.031012244664991848,0.02851809154883919,0.08581011099238173
0.8386686686686686,0.037528391297527365,0.031129027090301634,0.02861680344826481,0.0861173248814052
0.8406606606606606,0.03768931731713494,0.031245954606218058,0.02871595285440607,0.08642463698541829
0.8426526526526525,0.03785086831146729,0.03136305874291603,0.02881545621941246,0.08673205042263928
0.8446446446446446,0.03801295695291325,0.031480326086312134,0.028915238843831122,0.08703956827805345
0.8466366366366366,0.03817158531389667,0.03159034190583886,0.029011804038135015,0.08734719360398499
0.8486286286286285,0.0383272387512177,0.0317031202450318,0.029105559961205445,0.08765492942065625
0.8506206206206206,0.03848431982679573,0.03181619726838792,0.02920035540533655,0.08796277871673498
0.8526126126126126,0.03864271692912345,0.031929925131824896,0.02929610590088878,0.0882707444498695
0.8546046046046045,0.03880227759219483,0.03204428870115342,0.029392676860749187,0.08857882954721263
0.8565965965965966,0.03896286367043192,0.0321592312665533,0.029489946694470262,0.08888730237860944
0.8585885885885886,0.03912435065390544,0.03227078563813103,0.029587806589479165,0.08919891635866725
0.8605805805805805,0.03928662638708658,0.03238865851960661,0.02968615925490757,0.089510498835967
0.8625725725725725,0.03944958988617688,0.03250619180689751,0.02978491775634644,0.08982205340601623
0.8645645645645645,0.03961050955124343,0.032621338263396804,0.02988170235844036,0.090133583622293
0.8665565565565565,0.039769668637244494,0.03273445077488923,0.029976749244909662,0.09044509299699445
0.8685485485485485,0.03992999414715243,0.0328482452181799,0.03007260812571347,0.09075658500176834
0.8705405405405405,0.04009138526962544,0.03295869651700172,0.030169200886981534,0.09106806306842809
0.8725325325325325,0.04025371664111463,0.033075701659599395,0.03026641825908127,0.09137472410930693
0.8745245245245244,0.040416874647865635,0.03319248219535269,0.03036416159715276,0.09167871698364587
0.8765165165165164,0.04058075675235808,0.03330938393832138,0.03046234253031718,0.09198307020507504
0.8785085085085085,0.040745270452429705,0.03342644628312794,0.03056088194730716,0.0922877855456581
0.8805005005005004,0.040906324418789594,0.03354002745664866,0.030656226975568912,0.0925928647661994
0.8824924924924924,0.041064385624245484,0.033650557103401174,0.03074876614419576,0.09289830961639783
0.8844844844844845,0.04122392989969591,0.03375799968030311,0.030842384156127927,0.09320412183499821
0.8864764764764764,0.041384847450697655,0.03387252639776212,0.030936999362485305,0.09351030314993986
0.8884684684684684,0.04154698731665471,0.033987186844989144,0.031032479236313974,0.09381685527850286
0.8904604604604603,0.04171021205385531,0.03410229438957306,0.031128703444469663,0.09410555383719238
0.8924524524524524,0.041871693401055315,0.034215411177455565,0.031223221103296245,0.09439405871743925
0.8944444444444444,0.042031680714203094,0.034326802479815614,0.031316235887418394,0.09468387756285185
0.8964364364364363,0.042193133817841434,0.03443497903542357,0.031410309401485696,0.0949827290120369
0.8984284284284284,0.04235592898705311,0.03455029990715451,0.03150534363327715,0.09531363437675172
0.9004204204204204,0.042519919508282496,0.034665708477780714,0.03160121060648676,0.09564402617409629
0.9024124124124123,0.04268361197039679,0.034780298997453024,0.031701032534253167,0.09597391088663684
0.9044044044044044,0.042847065491020075,0.034894235008162744,0.031793839049239214,0.0963032949016569
0.9063963963963964,0.04301170872287088,0.03500886884665896,0.031888276801928704,0.09663218451311856
0.9083883883883883,0.043177426897412635,0.035124151888518314,0.03198378581877718,0.09696058592357261
0.9103803803803803,0.0433440987128226,0.03523569691220088,0.0320801480241013,0.09728850524601854
0.9123723723723723,0.04351161396457526,0.03535410751385338,0.03217721207225325,0.09761594850571655
0.9143643643643643,0.043679872759621916,0.035472223395664,0.03227485675928297,0.09794292164195281
0.9163563563563563,0.04384742169370533,0.03558917713094705,0.03237180579901546,0.09826943050975974
0.9183483483483483,0.04401435534026688,0.035705161313954965,0.03246811694636078,0.09859548088159215
0.9203403403403403,0.04418213785352077,0.035821554378119735,0.03256503690148458,0.09892107844896114
0.9223323323323322,0.04435068732439079,0.035933919816181166,0.032662489332776636,0.09923731383205299
0.9243243243243242,0.044519912445151154,0.03605309822179442,0.03276038689649048,0.09955087406067979
0.9263163163163163,0.0446897301979935,0.03617183319509773,0.032858651330522105,0.09986449832440633
0.9283083083083082,0.04485732108706305,0.03628803572950591,0.03295485487068157,0.10017818919711088
0.9303003003003002,0.045022966190227276,0.036402053835936476,0.033049222541992954,0.10049194922776938
0.9322922922922923,0.04518969577140734,0.03651217095904194,0.03314435180352161,0.10080578094083906
0.9342842842842842,0.045357426028703275,0.03662942805943199,0.03324017682259918,0.10111968683663436
0.9362762762762762,0.04552604682143252,0.036746463414003255,0.03333659912370132,0.10143366939169601
0.9382682682682683,0.04569545755994977,0.036863639622194994,0.03343352925315262,0.10174773105915251
0.9402602602602602,0.04586418620257092,0.036979764027701305,0.03352970361259218,0.1020618742690747
0.9422522522522522,0.04603232262338317,0.037094975029670046,0.033625191505855405,0.10237610142882363
0.9442442442442441,0.04620134448053605,0.037206045353836266,0.03372125681223471,0.10267642747174148
0.9462362362362362,0.04637116985504009,0.03732421838728253,0.033817833368879,0.10296770386838862
0.9482282282282282,0.04654170730983362,0.03744202695765526,0.033914841910573854,0.10326010395723288
0.9502202202202201,0.04670868874696163,0.037556099763832174,0.034008632732159365,0.10355362830683372
0.9522122122122122,0.04687255736254395,0.03766691715336636,0.034099565778734575,0.10384827748606115
0.9542042042042042,0.04703794695393996,0.037778675989538844,0.03419159856525687,0.10414405206416363
0.9561961961961961,0.04720475684157984,0.03789135541240707,0.034284658418642165,0.10445159618688274
0.9581881881881881,0.047372844113839074,0.03800015184657674,0.03437862027648309,0.1047774433604345
0.9601801801801801,0.04754207758507956,0.03811651170721089,0.03447336965324814,0.1051031867912847
0.9621721721721721,0.047712337442310834,0.038232794215427045,0.034568802749657734,0.10542882977984824
0.9641641641641641,0.04788069361395207,0.03834683184860557,0.034662421798125044,0.10575437559016247
0.9661561561561561,0.048047392171654685,0.03845893933965924,0.034754423715557904,0.10607982745048276
0.9681481481481481,0.048215508429598965,0.038571915852031166,0.034847426721872445,0.10640518855386602
0.97014014014014,0.04838493498428746,0.0386809126385923,0.03494134880413786,0.10673046205874187
0.9721321321321321,0.048555539580558894,0.0387975962518814,0.035036075842303074,0.10705565108947242
0.9741241241241241,0.04872720090458409,0.03891420844958504,0.03513150357410317,0.10737362019712485
0.976116116116116,0.04889980809305385,0.039031104227939414,0.0352275374258568,0.10768842097724704
0.978108108108108,0.0490732598815648,0.0391483186042765,0.03532919181630595,0.10800358527411164
0.9801001001001001,0.04924462172075235,0.03926330844617292,0.03541634804472692,0.1083191144320121
0.982092092092092,0.04941415149955837,0.03937140683834029,0.03551513580857108,0.10863500978843114
0.984084084084084,0.049584957193876504,0.03948737040750316,0.03560687100848349,0.10895127267412137
0.9860760760760761,0.04975694522877293,0.03960335872787801,0.035700127156625946,0.10928528363516281
0.988068068068068,0.049929996036935924,0.0397197220358614,0.03579438203071812,0.10963895943741811
0.99006006006006,0.050103999820072825,0.039836488932491705,0.03588944749070052,0.10999149800698979
0.9920520520520519,0.05027885614834266,0.03995364019086718,0.035985191870063105,0.1103275082441675
0.994044044044044,0.050454473199372254,0.04006612212156866,0.036081508135297057,0.11066269746485066
0.996036036036036,0.05063076704752885,0.04018608892156057,0.03617830488354616,0.11099739119915453
0.9980280280280279,0.050806233903845734,0.04030431372921338,0.03627429605191348,0.11133159470052445
1.00002002002002,0.050980971457988446,0.04042132637163351,0.03636954665612682,0.1116653131538848
1.002012012012012,0.051156511498067034,0.04053860377923078,0.03646534157569285,0.11199855167688755
1.004004004004004,0.051332784622798486,0.040651054609062764,0.0365616200486846,0.1123313153211324
1.0059959959959959,0.05150971056161746,0.04077102788474028,0.03665830792608794,0.11266192790306716
1.0079879879879878,0.05168721570037404,0.04089047742400527,0.03675533802221827,0.1129906143273385
1.0099799799799798,0.05186523271713573,0.0410098064403572,0.036852649718676245,0.11331896378027433
1.011971971971972,0.052043700057871574,0.041129089502839423,0.03695018830513549,0.11364698029643981
1.013963963963964,0.05222256145129245,0.0412483485835657,0.03704790439131918,0.11397466786250653
1.015955955955956,0.052401765462481396,0.0413623689980128,0.03714575338367137,0.1143020304180566
1.0179479479479479,0.052578395652356405,0.0414812174512396,0.03724128048272122,0.11462907185636977
1.0199399399399398,0.0527527359952781,0.04159700871567654,0.03733471157223528,0.11495579602519376
1.0219319319319318,0.0529279466543055,0.04171297954405054,0.03742870328295712,0.1152822067274982
1.023923923923924,0.0531039720689565,0.041829220036229575,0.03752321830062526,0.11560830772221285
1.025915915915916,0.0532807281210407,0.041940422120532776,0.03761818392508165,0.11593410272494989
1.0279079079079079,0.05345813726644708,0.04205935316033665,0.03771353336492269,0.11625959540871178
1.0298998998998998,0.053636128376806785,0.04217775403251432,0.03780920587265043,0.11658674919549417
1.0318918918918918,0.053814636226477794,0.04229603127381514,0.037905146226419106,0.11693145031372709
1.0338838838838837,0.053993601013769724,0.042414261317931023,0.038001304243438935,0.11727513827308067
1.0358758758758757,0.05417296791856977,0.0425324677161905,0.03809763433378947,0.1176178219551304
1.0378678678678679,0.05435268669417305,0.042645237936400765,0.0381940950919707,0.11795951011244213
1.0398598598598598,0.054532711291115116,0.0427655915776582,0.038290648923429746,0.11830021137118013
1.0418518518518518,0.0547129995108468,0.04288516714902664,0.038387261703399615,0.11863993423364859
1.0438438438438438,0.054893512687165046,0.04300439016883083,0.03848390246552426,0.11897868708076684
1.0458358358358357,0.05507421539339861,0.043123354759819855,0.03858054311788051,0.11931647817448181
1.0478278278278277,0.05525507517344752,0.04323659094502646,0.038677158184152856,0.11965331566011934
1.0498198198198196,0.055436062294871455,0.043357330246404625,0.03877372456786069,0.11998920756867562
1.0518118118118118,0.055617149522332515,0.04347713562443999,0.03887604894635618,0.12032416181905155
1.0538038038038038,0.055798311909797005,0.04359644789857887,0.03896422101823069,0.1206581862202307
1.0557957957957957,0.05597952661001223,0.04371537434194566,0.03906722225212521,0.12099128847340387
1.0577877877877877,0.05616077269986956,0.04383396682645139,0.03916136521166111,0.1213234761740406
1.0597797797797797,0.05634203102036668,0.04394662743476687,0.03925608879112127,0.12165475681390993
1.0617717717717716,0.05652328402997549,0.044066828987074785,0.039350956813460555,0.12198513778305178
1.0637637637637636,0.05670451567031079,0.044186018961409716,0.039445863588643035,0.12231462637170051
1.0657557557557558,0.056885711243079576,0.044304641698654064,0.03954075273006249,0.12264322977216179
1.0677477477477477,0.05706685729737137,0.04442280878140064,0.03963558560942522,0.12297095508064428
1.0697397397397397,0.05724794152642163,0.04453485277954327,0.039730332882977976,0.12329780929904798
1.0717317317317316,0.057428952673054694,0.04465445119945574,0.03982497102459237,0.12362379933670932
1.0737237237237236,0.05760988044307164,0.044772969833428586,0.03991948056646761,0.12394893201210543
1.0757157157157156,0.05779071542591268,0.04489086029263866,0.040013845075513324,0.12427321405451819
1.0777077077077077,0.057971449021977386,0.04500824038543728,0.0401080504974352,0.12459665210565919
1.0796996996996997,0.058152073376038574,0.045125171985011266,0.04020208470525645,0.12491925272125685
1.0816916916916917,0.058332581316231286,0.04523585177516245,0.040295937171176695,0.12524102237260681
1.0836836836836836,0.05851296629814351,0.04535419183131806,0.04038959871781352,0.12556196744808662
1.0856756756756756,0.05869322235357573,0.04547143897624311,0.04048306132332326,0.12588209425463548
1.0876676676676675,0.05887334404356981,0.0455880425556433,0.040576317964725085,0.12620140901920035
1.0896596596596595,0.05905332641534881,0.04570411970010583,0.040669362489324484,0.12651991789014908
1.0916516516516517,0.059233164962829404,0.045819732369000894,0.04076218950745052,0.12683762693865194
1.0936436436436436,0.05941285559041036,0.04592895794346468,0.04085479430178104,0.12715454216003144
1.0956356356356356,0.05959239457975333,0.04604594838429943,0.040953476006473116,0.12747066947508265
1.0976276276276276,0.05977177855930651,0.046161836181312685,0.04104322731199772,0.12778601473136383
1.0996196196196195,0.05995100447633678,0.04627707003009381,0.04113356298404267,0.12810058370445818
1.1016116116116115,0.06013006957126026,0.046391767214203176,0.041224002994337046,0.1284143820992083
1.1036036036036034,0.06030897135407677,0.04650599012812783,0.04131443246696129,0.12872741555092307
1.1055955955955956,0.06048770758272826,0.04661978066575019,0.04140479470287956,0.1290396896265587
1.1075875875875876,0.06066627624322626,0.04672706172827952,0.04149505391466492,0.1293512098258736
1.1095795795795795,0.06084467553139339,0.04684226713671576,0.04158518478937442,0.1296619815825585
1.1115715715715715,0.061022903836085586,0.04695638703810338,0.04167516821759299,0.1299720102653425
1.1135635635635635,0.061200959723776635,0.0470698655585928,0.041764989170542284,0.13028130117907508
1.1155555555555554,0.06137884192438257,0.047182817193475536,0.041854635504283394,0.13058985956578495
1.1175475475475474,0.06155654931822761,0.04729530240273557,0.04194409722288712,0.13089769060571693
1.1195395395395396,0.06173408092406215,0.04740736165947672,0.04203994122311184,0.13120479941834665
1.1215315315315315,0.06191143588803395,0.04751902508226006,0.04212661093879186,0.13151315972471517
1.1235235235235235,0.06208861347354506,0.047624040287492106,0.04221388329215902,0.13183486666108707
1.1255155155155154,0.062265613051914956,0.04773717062667833,0.042301279390048234,0.13215542290315463
1.1275075075075074,0.06244243409378651,0.04784924147173199,0.04238868406640431,0.13247483731026644
1.1294994994994993,0.06261907616121214,0.04796069184690478,0.04247604004849979,0.1327931186264652
1.1314914914914913,0.06279695999568265,0.04807286203740046,0.04256447638210747,0.1331102754826189
1.1334834834834835,0.06297595492746191,0.048185710053415265,0.042653866951096304,0.13342631639850122
1.1354754754754754,0.06315450447037729,0.048297935615350764,0.042742917760464204,0.13374124978482274
1.1374674674674674,0.06333261219186198,0.04840956451691856,0.042838399719419246,0.13405508394521456
1.1394594594594594,0.06351029590565402,0.04852063385408407,0.04292434204198032,0.1343717056903683
1.1414514514514513,0.06368757233892003,0.04862470572877812,0.043010736015845895,0.13469241826393907
1.1434434434434433,0.06386445707266625,0.04873693576128657,0.04309711530809341,0.13501182401075118
1.1454354354354352,0.06404096462673103,0.048847975641476124,0.04318337533105221,0.1353299333802187
1.1474274274274274,0.06421710853931319,0.048958269974601606,0.04326946846533685,0.13564675668470208
1.1494194194194194,0.06439290144014365,0.0490679369450085,0.043355367272130504,0.13596230410209292
1.1514114114114113,0.06457116899610164,0.04917946558915323,0.0434433511779559,0.13627658567833614
1.1534034034034033,0.0647516753463432,0.04929271341450312,0.043540202082296656,0.136589611329891
1.1553953953953953,0.06493135940807734,0.049405083749239256,0.043627051485691834,0.13690139084613287
1.1573873873873872,0.06511023644718358,0.049516598705066736,0.04371405868572263,0.13721193389169756
1.1593793793793794,0.06528834858288646,0.049627309417373075,0.04380077978035338,0.13752125000876994
1.1613713713713714,0.06546573526922479,0.04973056993714472,0.04388713015580902,0.13782298744629862
1.1633633633633633,0.06564243323185326,0.04984198333769338,0.04397308048808727,0.13810359906941028
1.1653553553553553,0.06581847667263589,0.049952013047861225,0.044058620261836455,0.1383836416749691
1.1673473473473472,0.06599389745968841,0.05006111198359455,0.04414374759843399,0.13866311871052112
1.1693393393393392,0.06616872530173357,0.050169408601975045,0.04423564392411905,0.1389420335889392
1.1713313313313312,0.06634298790818878,0.05027697822532798,0.04431757382776266,0.13922038968890918
1.1733233233233233,0.06651671113628489,0.05038387611748231,0.044399889472702965,0.1394981903554077
1.1753153153153153,0.0666899191263796,0.050490146809581506,0.04448213473838895,0.13977543890017086
1.1773073073073073,0.06686263442651508,0.05059582797499375,0.04456421085498345,0.1400711035571776
1.1792992992992992,0.06703487810716133,0.05070896585745717,0.04464607485433245,0.14037097205796784
1.1812912912912912,0.06720666986699705,0.050819950590845646,0.04473503360553025,0.14066974091221024
1.1832832832832831,0.06737942279384912,0.0509294490502831,0.04481516472246355,0.14096741802601365
1.185275275275275,0.06755303999876934,0.05103820257854498,0.04489685975641622,0.1412640112122626
1.1872672672672673,0.06772602307543263,0.05114522149863277,0.04497842788676085,0.141559528192199
1.1892592592592592,0.06789838848052841,0.05125070306824196,0.04505975753034182,0.14183994063063468
1.1912512512512512,0.06807016489165607,0.05135481333384629,0.045140809114497284,0.1421091021459969
1.1932432432432432,0.06824137925217652,0.05145768890845029,0.0452290440175218,0.14237775481928625
1.1952352352352351,0.06841205677169801,0.051559445585273485,0.045307117730382464,0.14264590152549142
1.197227227227227,0.06858222104701688,0.0516601834545604,0.045385649533508016,0.14291354511262955
1.199219219219219,0.06875189417489073,0.05175999020184615,0.04546417969143608,0.14318068840209913
1.2012112112112112,0.06892109685623532,0.051858943392379155,0.04554260398410184,0.14344733418902708
1.2032032032032032,0.06908984849245718,0.0519571121394146,0.04562848489112887,0.1437134852426098
1.2051951951951951,0.06925816727457318,0.05205455837249007,0.045704205070089564,0.14397914430644887
1.207187187187187,0.06942607026571251,0.052151337832170984,0.04578049139261632,0.144244314098881
1.209179179179179,0.06959357347753971,0.052247500869798374,0.04585687609376318,0.1445221527189396
1.211171171171171,0.06976069194108755,0.0523430931034224,0.04593324711591805,0.14480690862993192
1.213163163163163,0.06992743977244925,0.05243815596459091,0.046017286391050405,0.14509073604871478
1.2151551551551552,0.07009383023373217,0.052532727160352885,0.046091120078980495,0.1453736410232354
1.2171471471471471,0.07026126171899408,0.0526280147826313,0.04616670236483034,0.14565562953620853
1.219139139139139,0.07042963970102929,0.05272397123206549,0.04624348339215565,0.14593670750612606
1.221131131131131,0.07059747697489333,0.05281936442216062,0.04632014559419483,0.14621688078824696
1.223123123123123,0.07076478406190828,0.052914216389624125,0.04640448968265293,0.14649690076573033
1.225115115115115,0.07093158355246061,0.05300856082982367,0.04647839977606077,0.14677950822399122
1.2271071071071071,0.07109789677708621,0.05310242899074972,0.04655284116942479,0.1470611431972492
1.229099099099099,0.07126512099408777,0.05319701049279387,0.046628454686112965,0.1473418121245845
