r_cm,t_arrival_ablation_lam_eff_ns
0.017917917917917917,2.9477870287500294
0.018018018018018018,2.947997296629556
0.01811811811811812,2.9482087432209862
0.01821821821821822,2.948421368646514
0.01831831831831832,2.948635173029022
0.01841841841841842,2.9488501564920853
0.01851851851851852,2.9490663191599658
0.018618618618618618,2.94928366115762
0.01871871871871872,2.949502182610695
0.01881881881881882,2.954248969732401
0.01891891891891892,2.9544386309354307
0.01901901901901902,2.9546292782437433
0.01911911911911912,2.954820911343155
0.019219219219219222,2.9550135299179336
0.01931931931931932,2.9552071336508012
0.01941941941941942,2.95540172222293
0.01951951951951952,2.9555972953139498
0.01961961961961962,2.955793852601946
0.01971971971971972,2.955991393763464
0.019819819819819822,2.9561899184735103
0.01991991991991992,2.956389426405553
0.02002002002002002,2.956589917231523
0.02012012012012012,2.956791390621821
0.02022022022022022,2.9569938462453105
0.02032032032032032,2.9571972837693252
0.020420420420420422,2.9574017028596735
0.020520520520520523,2.9576101242180304
0.02062062062062062,2.957832303971637
0.02072072072072072,2.958055587221624
0.02082082082082082,2.9582799742962287
0.020920920920920922,2.958505465525356
0.021021021021021023,2.958732061240575
0.021121121121121123,2.958959761775119
0.021221221221221224,2.9591885674638916
0.02132132132132132,2.9594184786434603
0.02142142142142142,2.959649495652068
0.021521521521521522,2.959881618829621
0.021621621621621623,2.9601148485177053
0.021721721721721723,2.9603491850595742
0.021821821821821824,2.9605846288001567
0.02192192192192192,2.960821180086057
0.022022022022022022,2.9610588392655544
0.022122122122122122,2.9612976066886083
0.022222222222222223,2.9615374827068544
0.022322322322322324,2.961786752099436
0.022422422422422424,2.962038081380147
0.022522522522522525,2.962290550498918
0.022622622622622622,2.9625441596623725
0.022722722722722723,2.9627989090780766
0.022822822822822823,2.963054798954557
0.022922922922922924,2.963311829501287
0.023023023023023025,2.963570000928696
0.023123123123123125,2.9638293134481675
0.023223223223223226,2.9640897672720388
0.023323323323323323,2.9643513626136
0.023423423423423424,2.9646140996870973
0.023523523523523524,2.964877978707734
0.023623623623623625,2.9651429998916634
0.023723723723723725,2.9654091634560045
0.023823823823823826,2.970087624130417
0.023923923923923927,2.970319288223301
0.024024024024024024,2.9705518920663354
0.024124124124124124,2.970785435271376
0.024224224224224225,2.9710199174488325
0.024324324324324326,2.971255338207667
0.024424424424424426,2.971491697155392
0.024524524524524527,2.9717289938980866
0.024624624624624624,2.9719672280403797
0.024724724724724725,2.9722063991854677
0.024824824824824825,2.9724465069351083
0.024924924924924926,2.9726875508896224
0.025025025025025027,2.9729295306479058
0.025125125125125127,2.9731724458074167
0.025225225225225228,2.9734162959641877
0.025325325325325325,2.9736710316295594
0.025425425425425426,2.9739376113645273
0.025525525525525526,2.9742052827871572
0.025625625625625627,2.974474046379148
0.025725725725725727,2.974743902624246
0.025825825825825828,2.975014852008264
0.02592592592592593,2.9752868950190683
0.026026026026026026,2.9755600321465887
0.026126126126126126,2.975834263882818
0.026226226226226227,2.9761095907218174
0.026326326326326328,2.9763860131597113
0.02642642642642643,2.9766635316946966
0.02652652652652653,2.976942146827041
0.02662662662662663,2.9772218590590858
0.026726726726726727,2.9775026688952475
0.026826826826826827,2.9777937215000647
0.026926926926926928,2.9780871848382975
0.02702702702702703,2.9783817672055997
0.02712712712712713,2.9786774688958397
0.02722722722722723,2.9789742902040355
0.027327327327327327,2.9792722314263593
0.027427427427427428,2.9795712928601334
0.027527527527527528,2.9798714748038386
0.02762762762762763,2.9801727775571063
0.02772772772772773,2.9804752014207256
0.02782782782782783,2.980778746696639
0.02792792792792793,2.9810834136879527
0.028028028028028028,2.9813892026989204
0.02812812812812813,2.9860273143736946
0.02822822822822823,2.9862931415280887
0.02832832832832833,2.986559864044789
0.02842842842842843,2.986827481419763
0.02852852852852853,2.9870959931474914
0.02862862862862863,2.987365398720959
0.02872872872872873,2.987635697631664
0.02882882882882883,2.987906889369621
0.02892892892892893,2.988178973423362
0.02902902902902903,2.988451949279938
0.02912912912912913,2.988725816424928
0.029229229229229232,2.989000574342434
0.029329329329329332,2.9892762225150893
0.02942942942942943,2.989555974093436
0.02952952952952953,2.989860290840421
0.02962962962962963,2.9901657053585393
0.02972972972972973,2.9904722183216985
0.029829829829829832,2.990779830406405
0.029929929929929933,2.9910885422917723
0.03003003003003003,2.9913983546595255
0.03013013013013013,2.991709268193999
0.03023023023023023,2.992021283582148
0.03033033033033033,2.992334401513542
0.030430430430430432,2.9926486226803792
0.030530530530530533,2.992963947777482
0.030630630630630633,2.9932803775023022
0.03073073073073073,2.9936008001467735
0.03083083083083083,2.9939303210311063
0.030930930930930932,2.994260951406085
0.031031031031031032,2.994592691646687
0.031131131131131133,2.9949255421292014
0.031231231231231234,2.9952595032312326
0.031331331331331334,2.9955945753317046
0.031431431431431435,2.9959307588108572
0.031531531531531536,2.9962680540502467
0.031631631631631636,2.996606461432754
0.03173173173173173,2.996945981342577
0.03183183183183183,2.997286614165234
0.03193193193193193,2.997632260618259
0.03203203203203203,2.997986181040086
0.03213213213213213,2.998341244582087
0.03223223223223223,2.9986974515811102
0.032332332332332334,2.9990548023751344
0.032432432432432434,2.999413297303272
0.032532532532532535,2.999772936705766
0.032632632632632635,3.0001337209239947
0.032732732732732736,3.00049565030047
0.03283283283283284,3.0008587251788383
0.03293293293293294,3.0056645343362063
0.03303303303303304,3.0059788285749476
0.03313313313313313,3.006294047649796
0.03323323323323323,3.0066101913041234
0.03333333333333333,3.006927259280628
0.033433433433433433,3.007245251321342
0.033533533533533534,3.0075641671676268
0.033633633633633635,3.0078840065601775
0.033733733733733735,3.0082047692390232
0.033833833833833836,3.0085264549435258
0.03393393393393394,3.008849063412384
0.03403403403403404,3.0091725943836334
0.03413413413413414,3.009497715723758
0.03423423423423424,3.009851903525825
0.03433433433433434,3.0102071923692013
0.03443443443443443,3.0105635828299184
0.03453453453453453,3.0109210754859195
0.034634634634634634,3.0112796709170637
0.034734734734734735,3.0116393697051285
0.034834834834834835,3.0120001724338166
0.034934934934934936,3.0123620796887507
0.035035035035035036,3.01272509205748
0.03513513513513514,3.013089210129479
0.03523523523523524,3.013454434496158
0.03533533533533534,3.0138331871763175
0.03543543543543544,3.0142141388454826
0.03553553553553554,3.0145962193449853
0.03563563563563564,3.0149794291180014
0.03573573573573574,3.0153637686090913
0.035835835835835834,3.0157492382642035
0.035935935935935935,3.0161358385306767
0.036036036036036036,3.0165235698572364
0.036136136136136136,3.0169124326940056
0.03623623623623624,3.0173024274924884
0.03633633633633634,3.0216748472872146
0.03643643643643644,3.021972475533406
0.03653653653653654,3.0222709148113096
0.03663663663663664,3.0225701650595598
0.03673673673673674,3.0228702262166527
0.03683683683683684,3.0231710982209523
0.03693693693693694,3.0234727810106885
0.03703703703703704,3.0237752745239592
0.037137137137137136,3.024078578698729
0.037237237237237236,3.0243826934728317
0.03733733733733734,3.024687618783965
0.03743743743743744,3.0249933545696983
0.03753753753753754,3.0252999007674677
0.03763763763763764,3.025620596064933
0.03773773773773774,3.0259578296490295
0.03783783783783784,3.026296055314536
0.03793793793793794,3.026635273865994
0.03803803803803804,3.0269754861105875
0.03813813813813814,3.027316692858159
0.03823823823823824,3.0276588949212058
0.03833833833833834,3.028002093114889
0.038438438438438444,3.0283462882570356
0.03853853853853854,3.0286914811681482
0.03863863863863864,3.0290376726713992
0.03873873873873874,3.029384863592649
0.03883883883883884,3.03346063122287
0.03893893893893894,3.033774585658664
0.03903903903903904,3.0340893334913486
0.03913913913913914,3.034404874611486
0.03923923923923924,3.0347212089094047
0.03933933933933934,3.0350383362752087
0.03943943943943944,3.035356256598774
0.039539539539539544,3.035674969769748
0.039639639639639644,3.035994475677549
0.039739739739739745,3.03631477421137
0.03983983983983984,3.0366358652601786
0.03993993993993994,3.0369577487127133
0.04004004004004004,3.037280424457488
0.04014014014014014,3.0376208426913283
0.04024024024024024,3.0379803395254794
0.04034034034034034,3.0383408556740994
0.04044044044044044,3.038702392120755
0.04054054054054054,3.0390649498522277
0.04064064064064064,3.0394285298585095
0.040740740740740744,3.0397931331328203
0.040840840840840845,3.0401587606716047
0.040940940940940945,3.040525413474546
0.041041041041041046,3.040893092544567
0.04114114114114114,3.0412617988878434
0.04124124124124124,3.0416388718844094
0.04134134134134134,3.0420239247630643
0.04144144144144144,3.042410015638912
0.04154154154154154,3.042797145309841
0.04164164164164164,3.0431853145761565
0.04174174174174174,3.043574524240583
0.041841841841841844,3.043964775108264
0.041941941941941945,3.044356067986775
0.042042042042042045,3.044748403686114
0.042142142142142146,3.0451417830187175
0.042242242242242246,3.0484933451814755
0.04234234234234235,3.0497536888781114
0.04244244244244245,3.050106220406474
0.04254254254254254,3.050459574844837
0.04264264264264264,3.0508137521297685
0.04274274274274274,3.051168752197731
0.04284284284284284,3.051524574985088
0.042942942942942944,3.0518812204280934
0.043043043043043044,3.052238688462904
0.043143143143143145,3.0525969790255694
0.043243243243243246,3.052956092052038
0.043343343343343346,3.053316027478157
0.04344344344344345,3.0537044686501527
0.04354354354354355,3.0541056857700286
0.04364364364364365,3.05450796785283
0.04374374374374375,3.0549113159433006
0.04384384384384384,3.0553157310894163
0.04394394394394394,3.0557212143423875
0.044044044044044044,3.0561277667566653
0.044144144144144144,3.0565353893899476
0.044244244244244245,3.05694408330319
0.044344344344344346,3.0573538495606045
0.044444444444444446,3.057777974703906
0.04454454454454455,3.0582056186271576
0.04464464464464465,3.0586343479131
0.04474474474474475,3.0590641634411195
0.04484484484484485,3.0594950660931395
0.04494494494494495,3.059927056753632
0.04504504504504505,3.060360136309615
0.04514514514514515,3.060794305650659
0.045245245245245244,3.061229565668893
0.045345345345345345,3.065614187275885
0.045445445445445445,3.066000074870237
0.045545545545545546,3.066386803037695
0.04564564564564565,3.0667743717147067
0.04574574574574575,3.0671627808376254
0.04584584584584585,3.0675520303427226
0.04594594594594595,3.0679421201661796
0.04604604604604605,3.068333050244091
0.04614614614614615,3.0687248205124655
0.04624624624624625,3.0691174309072236
0.04634634634634635,3.0695236152270895
0.04644644644644645,3.0699630544465384
0.046546546546546545,3.0704036042786615
0.046646646646646646,3.0708452658565544
0.046746746746746747,3.071288040316692
0.04684684684684685,3.0717319287989335
0.04694694694694695,3.072176932446538
0.04704704704704705,3.0726230524061626
0.04714714714714715,3.073070289827871
0.04724724724724725,3.073523354322625
0.04734734734734735,3.0739897050828517
0.04744744744744745,3.074457184914857
0.04754754754754755,3.0749257947785873
0.04764764764764765,3.0753955356366696
0.04774774774774775,3.075866408454415
0.04784784784784785,3.076338414199825
0.04794794794794795,3.0768115538435916
0.04804804804804805,3.0772858283591105
0.04814814814814815,3.081784668160077
0.04824824824824825,3.0822017855806334
0.04834834834834835,3.082619755191449
0.04844844844844845,3.083038576910959
0.04854854854854855,3.083458250657492
0.04864864864864865,3.08387877634927
0.04874874874874875,3.084300153904415
0.04884884884884885,3.084722383240939
0.04894894894894895,3.0851454642767537
0.049049049049049054,3.085592835896556
0.049149149149149154,3.0860690832525015
0.04924924924924925,3.0865464873087225
0.04934934934934935,3.08702504929937
0.04944944944944945,3.0875047704621914
0.04954954954954955,3.087985652038525
0.04964964964964965,3.0884676952733185
0.04974974974974975,3.0889509014151315
0.04984984984984985,3.0894376949774474
0.04994994994994995,3.0899410626360164
0.05005005005005005,3.090445601927503
0.050150150150150154,3.090951313895725
0.050250250250250254,3.0914581995873434
0.050350350350350355,3.0919662600518576
0.050450450450450456,3.0924754963416183
0.050550550550550556,3.092985909511826
0.05065065065065065,3.097634955280325
0.05075075075075075,3.0980803256813676
0.05085085085085085,3.098526555040732
0.05095095095095095,3.098973643246226
0.05105105105105105,3.099421590185515
0.05115115115115115,3.099870395746123
0.051251251251251254,3.1003200598154352
0.051351351351351354,3.100770582280696
0.051451451451451455,3.1012219630290114
0.051551551551551555,3.1017157185337894
0.051651651651651656,3.1022272811104514
0.05175175175175176,3.102740046859284
0.05185185185185186,3.1032540171248755
0.05195195195195195,3.1037691932556584
0.05205205205205205,3.1042855766039152
0.05215215215215215,3.1048031685257875
0.05225225225225225,3.105321970381291
0.05235235235235235,3.105859769365146
0.052452452452452454,3.1063996199187556
0.052552552552552555,3.1069406851048234
0.052652652652652655,3.107482966057948
0.052752752752752756,3.1080264639157513
0.05285285285285286,3.108571179818883
0.05295295295295296,3.1133857753309067
0.05305305305305306,3.113857163022802
0.05315315315315316,3.114329411499795
0.05325325325325326,3.114802520606378
0.05335335335335335,3.1152764901868566
0.05345345345345345,3.1157513200853457
0.053553553553553554,3.1162270101457734
0.053653653653653655,3.116703560211879
0.053753753753753755,3.117180970127216
0.053853853853853856,3.1177049182047503
0.053953953953953956,3.11825021565812
0.05405405405405406,3.1187967633024702
0.05415415415415416,3.1193445626018685
0.05425425425425426,3.119893615024526
0.05435435435435436,3.1204439220427984
0.05445445445445446,3.1209954851332045
0.05455455455455456,3.121556177329254
0.054654654654654654,3.122129437627455
0.054754754754754754,3.1227039533919605
0.054854854854854855,3.123279725845987
0.054954954954954956,3.123856756215955
0.055055055055055056,3.124435045731504
0.05515515515515516,3.1293732195020207
0.05525525525525526,3.12986915693752
0.05535535535535536,3.1303659519594595
0.05545545545545546,3.1308636043572236
0.05555555555555556,3.1313621139199546
0.05565565565565566,3.131861480436554
0.05575575575575576,3.132361703695682
0.05585585585585586,3.132862783485759
0.05595595595595596,3.1333738069043013
0.056056056056056056,3.1339511698933755
0.056156156156156156,3.13452983102391
0.05625625625625626,3.1351097918903803
0.05635635635635636,3.135691054091745
0.05645645645645646,3.1362736192314635
0.05655655655655656,3.1368574889175003
0.05665665665665666,3.1374475039853165
0.05675675675675676,3.1380534765599664
0.05685685685685686,3.1386607460202374
0.05695695695695696,3.1392693136840557
0.05705705705705706,3.139879180872765
0.05715715715715716,3.140490348911136
0.05725725725725726,3.1455178860283084
0.05735735735735736,3.1460366983040493
0.05745745745745746,3.146556358888018
0.05755755755755756,3.1470768674998197
0.05765765765765766,3.1475982238587634
0.05775775775775776,3.1481204276838612
0.05785785785785786,3.148643478693828
0.05795795795795796,3.1491673766070836
0.05805805805805806,3.1497584901744595
0.05815815815815816,3.1503689039285945
0.05825825825825826,3.1509806690325517
0.05835835835835836,3.1515937872366626
0.058458458458458464,3.1522082602961894
0.058558558558558564,3.1528240899713307
0.058658658658658665,3.1534465698303236
0.05875875875875876,3.1540845595205087
0.05885885885885886,3.1547238884543853
0.05895895895895896,3.1553645580518155
0.05905905905905906,3.156006569736317
0.05915915915915916,3.156649924935074
0.05925925925925926,3.161693042426073
0.05935935935935936,3.162170799729432
0.05945945945945946,3.162649311506917
0.05955955955955956,3.1631285775171967
0.059659659659659664,3.1636085975187007
0.059759759759759765,3.164089371269627
0.059859859859859865,3.1645708985279355
0.059959959959959966,3.1650531790513545
0.06006006006006006,3.165547808413313
0.06016016016016016,3.1660518343761823
0.06026026026026026,3.1665569902887336
0.06036036036036036,3.167063277833168
0.06046046046046046,3.1675706986966445
0.06056056056056056,3.168079254571309
0.06066066066066066,3.1685889471542956
0.060760760760760764,3.169099778147753
0.060860860860860864,3.1696303861047266
0.060960960960960965,3.170169894436645
0.061061061061061066,3.170710623056059
0.061161161161161166,3.1712525738927213
0.06126126126126127,3.1717957488822264
0.06136136136136137,3.1723401499660207
0.06146146146146146,3.172885779091426
0.06156156156156156,3.1763249505075137
0.06166166166166166,3.1776690558507674
0.06176176176176176,3.1781509197968982
0.061861861861861864,3.178633624027555
0.061961961961961964,3.179117168841128
0.062062062062062065,3.1796015545366023
0.062162162162162166,3.1800867814135567
0.062262262262262266,3.1805728497721635
0.06236236236236237,3.181059759913188
0.06246246246246247,3.1815979110812123
0.06256256256256257,3.1821646341658805
0.06266266266266267,3.1827326654775163
0.06276276276276277,3.1833020073347855
0.06286286286286287,3.1838726620637354
0.06296296296296297,3.1844446319978195
0.06306306306306307,3.185017919477926
0.06316316316316317,3.1894195537214536
0.06326326326326327,3.1899124917298227
0.06336336336336337,3.190406214974111
0.06346346346346346,3.1909007234849454
0.06356356356356356,3.1913960172930715
0.06366366366366366,3.19189209642935
0.06376376376376376,3.19238896092476
0.06386386386386386,3.192886610810396
0.06396396396396396,3.1934194170408325
0.06406406406406406,3.194018810213882
0.06416416416416416,3.1946196176271373
0.06426426426426426,3.195221842048107
0.06436436436436437,3.1958254862535598
0.06446446446446447,3.196430553029559
0.06456456456456457,3.197037045171491
0.06466466466466467,3.1976566551073464
0.06476476476476477,3.198282197369547
0.06486486486486487,3.198909117226385
0.06496496496496497,3.199537416951433
0.06506506506506507,3.200167098825104
0.06516516516516517,3.2007981651346604
0.06526526526526527,3.2054732111325674
0.06536536536536537,3.2060093360929267
0.06546546546546547,3.2065462804793188
0.06556556556556557,3.2070840442922575
0.06566566566566567,3.2076226275323454
0.06576576576576577,3.2081620302002674
0.06586586586586587,3.2087022522967876
0.06596596596596598,3.2092544170727164
0.06606606606606608,3.2099079632005014
0.06616616616616616,3.2105630178360394
0.06626626626626626,3.2112195839048585
0.06636636636636636,3.211877664342089
0.06646646646646646,3.2125372620925132
0.06656656656656657,3.213198795103151
0.06666666666666667,3.213879483907421
0.06676676676676677,3.2145616470596927
0.06686686686686687,3.215245287008531
0.06696696696696697,3.215930406209786
0.06706706706706707,3.2166170071266236
0.06716716716716717,3.2213024368448315
0.06726726726726727,3.2218226637000233
0.06736736736736737,3.2223436852903378
0.06746746746746747,3.2228655017148746
0.06756756756756757,3.2233881130729576
0.06766766766766767,3.223911519464133
0.06776776776776777,3.224435720988166
0.06786786786786787,3.2249607177450494
0.06796796796796797,3.2255567547968065
0.06806806806806807,3.226198897315294
0.06816816816816818,3.2268425639437583
0.06826826826826828,3.2274877579710233
0.06836836836836838,3.228134482697373
0.06846846846846848,3.2287827414346015
0.06856856856856858,3.229440148766213
0.06866866866866868,3.2301095566076095
0.06876876876876878,3.2307804621410643
0.06886886886886887,3.231452868211353
0.06896896896896897,3.232126777672329
0.06906906906906907,3.232802193386955
0.06916916916916917,3.237522463806442
0.06926926926926927,3.2380918645718912
0.06936936936936937,3.23866212573114
0.06946946946946947,3.2392332474564878
0.06956956956956957,3.2398052299205733
0.06966966966966967,3.240378073296372
0.06976976976976977,3.2409517777572017
0.06986986986986987,3.2416113093299295
0.06996996996996997,3.242314155670771
0.07007007007007007,3.2430186488546178
0.07017017017017017,3.2437247924508035
0.07027027027027027,3.244432590041021
0.07037037037037037,3.245142237133663
0.07047047047047048,3.245873055745222
0.07057057057057058,3.2466054905999213
0.07067067067067068,3.247339544793807
0.07077077077077078,3.2480752214327535
0.07087087087087088,3.2488125236325045
0.07097097097097098,3.253771832038433
0.07107107107107108,3.2543796407915653
0.07117117117117118,3.2549883086860842
0.07127127127127128,3.255597835746488
0.07137137137137138,3.2562082219974053
0.07147147147147148,3.2568194674636004
0.07157157157157157,3.2575082336514414
0.07167167167167167,3.2582711708809646
0.07177177177177177,3.259035890841535
0.07187187187187187,3.2598023974797936
0.07197197197197197,3.260570694756144
0.07207207207207207,3.261331161062237
0.07217217217217217,3.262070615878174
0.07227227227227227,3.2628116643455227
0.07237237237237237,3.2635543094295354
0.07247247247247247,3.264298554104615
0.07257257257257257,3.2691431975875025
0.07267267267267268,3.269737230479444
0.07277277277277278,3.2703321380528423
0.07287287287287288,3.2709279205545663
0.07297297297297298,3.2715245782319435
0.07307307307307308,3.272122111332753
0.07317317317317318,3.2727205201052296
0.07327327327327328,3.2733767816019173
0.07337337337337338,3.2741282763919677
0.07347347347347348,3.274881600433143
0.07357357357357358,3.2756367582255956
0.07367367367367368,3.2763937542863095
0.07377377377377378,3.277154207955508
0.07387387387387388,3.277933584286518
0.07397397397397398,3.2787147439413444
0.07407407407407408,3.279497690822544
0.07417417417417418,3.2802824288460295
0.07427427427427427,3.285420221329233
0.07437437437437437,3.2860544806028855
0.07447447447447447,3.286689606093278
0.07457457457457457,3.28732559786435
0.07467467467467467,3.2879624559802276
0.07477477477477477,3.288600180505233
0.07487487487487487,3.289286557844026
0.07497497497497498,3.2901066419332294
0.07507507507507508,3.2909287290360014
0.07517517517517518,3.2917528242048095
0.07527527527527528,3.2925789325112653
0.07537537537537538,3.2934142143496996
0.07547547547547548,3.294261531677983
0.07557557557557558,3.2951107773804105
0.07567567567567568,3.2959619557237807
0.07577577577577578,3.3014249657287285
0.07587587587587588,3.3020889494360386
0.07597597597597598,3.3027537406871987
0.07607607607607608,3.3034193392469007
0.07617617617617618,3.3040857448797585
0.07627627627627628,3.304752957350313
0.07637637637637638,3.3055465993139572
0.07647647647647648,3.3064398176755967
0.07657657657657659,3.30733526270679
0.07667667667667669,3.308232940327094
0.07677677677677679,3.3091338911295614
0.07687687687687689,3.3100458876756567
0.07697697697697697,3.3109599530440117
0.07707707707707707,3.3118760918651557
0.07717717717717718,3.317310552586376
0.07727727727727728,3.3176305421223655
0.07737737737737738,3.3179509197952397
0.07747747747747748,3.318271685517488
0.07757757757757758,3.3185928392015813
0.07767767767767768,3.3189143807599812
0.07777777777777778,3.3192363101051314
0.07787787787787788,3.3195586271494633
0.07797797797797798,3.3198813318053957
0.07807807807807808,3.3253110221436875
0.07817817817817818,3.325908013067216
0.07827827827827828,3.3265054692375537
0.07837837837837838,3.327103389786706
0.07847847847847848,3.327701773847036
0.07857857857857858,3.3283006205512686
0.07867867867867868,3.3288999290324934
0.07877877877877879,3.329713560709278
0.07887887887887889,3.3305767900683
0.07897897897897899,3.3314422210461743
