time_ns,xF_cm
11.643220501051823,0.37068927156085796
11.703040734366034,0.373704581055634
11.762860967680243,0.37669282285907857
11.822681200994452,0.38037279737805796
11.882501434308661,0.3866254539612706
11.94232166762287,0.3928790005156554
12.00214190093708,0.39914184452174084
12.061962134251289,0.40568375169489274
12.121782367565498,0.4153500768309419
12.181602600879707,0.4252096570050496
12.241422834193916,0.43529013717219656
12.301243067508125,0.44261832856031624
12.361063300822336,0.4496955489396566
12.420883534136545,0.45687105930598015
12.480703767450754,0.46415401315856425
12.540524000764963,0.4711981184854814
12.600344234079172,0.4756960675316186
12.66016446739338,0.48022289681567787
12.71998470070759,0.4847806941315944
12.779804934021799,0.4893715462472828
12.839625167336008,0.49399754144154434
12.899445400650217,0.49866077199696685
12.959265633964426,0.5033633366580543
13.019085867278635,0.5081073430633051
13.078906100592846,0.5115947113188173
13.138726333907055,0.5148523751830308
13.198546567221264,0.5181243593553695
13.258366800535473,0.5214113386876789
13.318187033849682,0.5247139878295417
13.378007267163891,0.5280329815964557
13.4378275004781,0.531368995333478
13.49764773379231,0.5347227052749509
13.557467967106518,0.5380947889009002
13.617288200420727,0.5414216519215271
13.677108433734936,0.5447251969646092
13.736928667049147,0.5480473506449568
13.796748900363356,0.5513887370059022
13.856569133677565,0.5547499824214011
13.916389366991774,0.5581317158939735
13.976209600305983,0.5615345693524635
14.036029833620193,0.565361226234715
14.095850066934402,0.5702464902399136
14.15567030024861,0.5751869774183939
14.21549053356282,0.5801845111338044
14.275310766877029,0.5852409431245434
14.335131000191238,0.590358155259755
14.394951233505449,0.5955380613398088
14.454771466819658,0.6007826089449884
14.514591700133867,0.606412105965731
14.574411933448076,0.6121332147521903
14.634232166762285,0.6179354414455581
14.694052400076494,0.6238213109690596
14.753872633390703,0.6297934060840237
14.813692866704912,0.6358543704328374
14.873513100019121,0.6420069116991423
14.93333333333333,0.6482538048930557
